,label,tweet_cleaned,tweet_text
1146,NO,kent man taken for mental evaluation after firing gun at apartment complex : kent police said a <number> - year - . <repeat> <url> <hashtag> seattle,Kent man taken for mental evaluation after firing gun at apartment complex: Kent police said a 50-year-... http://t.co/TByHTgyk #seattle
1147,NO,bmw <allcaps> celebrates <number> years of electric cars - fox news : hybrid cars newsbmw <allcaps> celebrates <number> years of electric carsfox . <repeat> <url>,BMW Celebrates 40 Years Of Electric Cars - Fox News: Hybrid Cars NewsBMW Celebrates 40 Years Of Electric CarsFox... http://t.co/EddC4xKK
1148,NO,not a good start this morning . <repeat> <hashtag> traffic <hashtag> accidents <url>,Not a good start this morning... #traffic #accidents http://t.co/jmOrDUxx
1149,NO,"i probably should never have been there anyway , and it served me right when the two alert police officers fired up their siren , pulled me ov","I probably should never have been there anyway, and it served me right when the two alert police officers fired up their siren, pulled me ov"
1150,NO,"volunteer fire dept. to bill for services : by sam jackson the martinsville bulletin patrick <allcaps> county <allcaps> , w . <repeat> <url> <hashtag> firenews","Volunteer fire dept. to bill for services: By Sam Jackson The Martinsville Bulletin PATRICK COUNTY, W.... http://t.co/CCFhNkQV #FireNews"
1151,NO,"observation : if you 're going to buy a big ass truck , you should know how to drive and park said big ass truck","Observation: if you're going to buy a big ass truck, you should know how to drive and park said big ass truck"
1152,NO,tsa <allcaps> 's highway base system : the next step of the police state unfolding | tsa <allcaps> controversy - <url> <hashtag> infowars <hashtag> beforeitsnews,TSA's Highway Base System: The Next Step Of The Police State Unfolding | TSA Controversy - http://t.co/k1TkXAcH #InfoWars #BeforeitsNews
1153,NO,lower spokane st bridge has closed to vehicle traffic,Lower Spokane St Bridge has closed to vehicle traffic
1154,NO,"monster truck madness & racing : advance auto parts monster jam , tacoma dome , jan <allcaps> <number> & <number> $ <number> -LRB- save <allcaps> $ <number> -RRB- <url>","Monster Truck Madness & Racing: Advance Auto Parts Monster Jam, Tacoma Dome, JAN 4 & 5, $15 (SAVE $7) http://t.co/tNVPPJPJ"
1155,NO,<number> <number> -- wash . off highway vehicle alliance v. state : pdf <allcaps> available at : <url> . <repeat> <url> <hashtag> scowa <allcaps> <allcaps>,86602-3 -- Wash. Off Highway Vehicle Alliance v. State: PDF available at: http://t.co/JefxGtOw... http://t.co/lqZM8cEs #SCOWA
1156,NO,lower spokane st bridge has re-opened to vehicle traffic,Lower Spokane St Bridge has re-opened to vehicle traffic
1157,NO,"i can place an agenda widget now , but it usually results in a crash : / sent a crash report .","I can place an Agenda Widget now, but it usually results in a crash :/ sent a crash report."
1158,NO,flawlessly parallel parked in front of a police officer and his shiny vehicle just now . <hashtag> highfiveself,flawlessly parallel parked in front of a police officer and his shiny vehicle just now. #highfiveself
1159,NO,"wow , just found out there 's a huge <allcaps> difference between getting a tranny service on your car and getting a tranny service in <allcaps> your car .","Wow, just found out there's a HUGE difference between getting a tranny service on your car and getting a tranny service IN your car."
1160,NO,<hashtag> kindle fire hd <allcaps> review : top <number> pros and cons of the amazon <hashtag> kindle fire tablet revealed and compared to the apple . <repeat> <url>,#Kindle Fire HD Review: Top 10 Pros and Cons of the Amazon #Kindle Fire Tablet Revealed and Compared to the Apple... http://t.co/Ix0OhWQS
1161,NO,i know a couple <number> <number> year olds that smoke weed and they are not on the road to success .,I know a couple 13-14 year olds that smoke weed and they are not on the road to success.
1162,NO,"wards auto announces <number> best engines for <number> audi , honda , and ford make the cut : wards auto announced its li . <repeat> <url>","Wards Auto Announces 10 Best Engines for 2013, Audi, Honda, and Ford Make the Cut: Wards Auto announced its li... http://t.co/mvnYbb0v"
1163,YES,"stall reported , sb i <number> before sr <number> blocking left center lane","stall reported, sb I-405 before sr 520, blocking left center lane"
1164,NO,"all of the <number> 's woke up feisty this morning , every one is coming out blazing on someone or fired about the hawks <hashtag> fearus","All of the 12's woke up feisty this morning, every one is coming out blazing on someone or fired about the hawks #Fearus"
1165,NO,"by our efforts , we have lit a fire as well -- a fire in the minds of men . it warms those who feel its power , it burns those who fight its prog","By our efforts, we have lit a fire as well--a fire in the minds of men. It warms those who feel its power, it burns those who fight its prog"
1166,NO,otl <allcaps> : nfl <allcaps> concussion program effort varies - three years after congress pressured the nfl <allcaps> to overhaul its concussion . <repeat> <url>,OTL: NFL concussion program effort varies - Three years after Congress pressured the NFL to overhaul its concussion ... http://t.co/lN8PGRxj
1167,NO,jenni rivera -- cops arrested <allcaps> for stealing items from crash site : two mexican police officers have been arrested <allcaps> . <repeat> <url>,Jenni Rivera -- Cops ARRESTED for Stealing Items from Crash Site: Two Mexican police officers have been ARRESTED... http://t.co/VnSag19Q
1168,NO,there are no traffic jams on the extra mile . ? zig ziglar,There are no traffic jams on the extra mile. ? Zig Ziglar
1169,YES,auto fire alarm | <number> <number> th av | units : e <number> l <number>,Auto Fire Alarm | 415 5th Av | Units: E5 L4
1170,YES,family escapes house fire in bonney lake : bonney <allcaps> lake <allcaps> investigators are trying to figure out what caused a fire at . <repeat> <url>,Family escapes house fire in Bonney Lake: BONNEY LAKE  Investigators are trying to figure out what caused a fire at... http://t.co/8cIRZ95M
1171,NO,lower spokane bridge closed to vehicle traffic,Lower Spokane Bridge closed to vehicle traffic
1172,NO,lower spokane bridge re-opened to vehicle traffic,Lower Spokane Bridge re-opened to vehicle traffic
1173,YES,"sr <number> south of russel way , sb lanes blocked by fire trucks , traffic using center turn lane to get thru , no nb lanes blocked","sr 99 south of Russel Way, sb lanes blocked by fire trucks, traffic using center turn lane to get thru, no nb lanes blocked"
1174,NO,new date and location for think outside the car celebration ! : the new date for the think outside the car celebration . <repeat> <url>,New Date and Location for Think Outside the Car Celebration!: The new date for the Think Outside the Car celebration... http://t.co/dNd9ibzR
1175,YES,auto fire alarm | <number> <number> th av e | units : e <number> l <number>,Auto Fire Alarm | 215 10th Av E | Units: E5 L4
1176,YES,man fires shots at kent apartments . no injuries reporte <smile> a man fired two shots wednesday night in a ke . <repeat> <url> <hashtag> seattle,Man fires shots at Kent apartments. no injuries reported: A man fired two shots Wednesday night in a Ke... http://t.co/taGnoWCE #seattle
1177,NO,"what if i ca n't forget you ? i 'll burn your name into my throat , i 'll be the fire that 'll catch you .","What if I can't forget you? I'll burn your name into my throat, i'll be the fire that'll catch you."
1178,NO,intern : police report : why are you wearing my clothes ? <url>,Intern: Police Report: Why Are You Wearing My Clothes? http://t.co/fLpmbL1d
1179,NO,pay with fire you 'll get burned .,Pay with fire you'll get burned .
1180,YES,<hashtag> traffic makes me really upset and there was an accident right before my exit . then i saw my coworker was one of the cars in the accident . <sadface>,#Traffic makes me really upset and there was an accident right before my exit. Then I saw my coworker was one of the cars in the accident.:(
1181,YES,"stall reported , eb sr <number> at east highrise , blocking right lane","stall reported, eb sr 520 at east highrise, blocking right lane"
1182,NO,lower spokane st bridge closed to vehicle traffic,Lower Spokane St bridge closed to vehicle traffic
1183,NO,lower spokane st bridge has re-opened to vehicle traffic,Lower Spokane St bridge has re-opened to vehicle traffic
1184,YES,"nb sr <number> before i <number> crash on left , wsp <allcaps> now has left lane blocked","nb sr 167 before I-405, crash on left, WSP now has left lane blocked"
1185,YES,police look into austereo death threats as staff ` moved to safehouses ' : sydney police are investigating death th . <repeat> <url>,Police look into Austereo death threats as staff 'moved to safehouses': Sydney police are investigating death th... http://t.co/MAO4B3iu
1186,NO,"police report : why are you wearing my clothes ? : posted by news intern chelsea kellogglast thursday , a man went . <repeat> <url>","Police Report: Why Are You Wearing My Clothes?: Posted by news intern Chelsea KelloggLast Thursday, a man went ... http://t.co/ni8mQrdx"
1187,YES,more <allcaps> : the suspect left his car following the high-speed police chase on hwy <number> and appears to have run into the woods .,MORE: The suspect left his car following the high-speed police chase on Hwy 18 and appears to have run into the woods.
1188,NO,watch kiro <allcaps> <number> now for views from chopper <number> of the scene of a high-speed police chase on hwy <number> both directions of the highway are closed .,Watch KIRO 7 now for views from Chopper 7 of the scene of a high-speed police chase on Hwy 18. Both directions of the highway are closed.
1189,NO,lower spokane st bridge has re-opened to vehicle traffic,Lower Spokane st bridge has re-opened to vehicle traffic
1190,YES,auto fire alarm | <number> <number> rd av w | units : e <number> l <number>,Auto Fire Alarm | 330 3rd Av W | Units: E2 L10
1191,YES,"sr <number> blocked both directions , about a mile or so west of i <number> due to police activity","sr 18 blocked both directions, about a mile or so west of I-90, due to police activity"
1192,NO,"when writer 's block happens , set your work aside until the traffic in your brain clears -- or take a detour . the view just might inspire you .","When writer's block happens, set your work aside until the traffic in your brain clears--or take a detour. The view just might inspire you."
1193,NO,lower spokane bridge closed to vehicle traffic,Lower spokane bridge closed to vehicle traffic
1194,NO,"online video accounts for <number> % of all mobile traffic and <number> % of traffic on certain networks . bytemobile analytics report , <number> <hashtag> b <number> bwc <allcaps>","Online video accounts for 50% of all mobile traffic and 69% of traffic on certain networks. Bytemobile Analytics Report, 2012 #B2BWC"
1195,NO,the <hashtag> seahawks are the ones creating the fire in the <number> sports scene this winter . <hashtag> keepwinning <hashtag> believe,The #Seahawks are the ones creating the fire in the 206 sports scene this winter. #KeepWinning #Believe
1196,NO,global road injury burden increased by <number> % from <number> to <number> ranking <number> to <number> <hashtag> gbd <allcaps> <number>,"Global road injury burden increased by 34% from 1990 to 2010, ranking 12 to 10 #GBD2010"
1197,NO,soundstream <allcaps> pcx <allcaps> <number> d mono <allcaps> d <number> w car power amplifier amp : <number> w class d mono block amplifier <url>,SOUNDSTREAM PCX700D MONO D 700W Car Power Amplifier Amp: 700W Class D Mono Block Amplifier http://t.co/JZTz3zX5
1198,NO,road injury in andean latin america is now the <number> nd leading cause of the burden of disease behind lower respiratory infection <hashtag> gbd <allcaps> <number>,Road injury in Andean Latin America is now the 2nd leading cause of the burden of disease behind lower respiratory infection #GBD2010
1199,NO,one of my fears is driving in my car and i look down and see a spider . damn right ima jump out the window while the car is moving,One of my fears is driving in my car and I look down and see a spider. Damn right ima jump out the window while the car is moving
1200,NO,"if you do n't like my fire , do n't come around . cause i 'm gon na burn one down","If you don't like my fire, don't come around. Cause I'm gonna burn one down"
1201,NO,congressional research service report : tax breaks for rich do not boost economy <url>,Congressional Research Service Report: Tax breaks for rich do not boost economy http://t.co/N24SfS0n
1202,YES,man stabbed outside vancouver nightclub : vancouver police were called to the scene of a stabbing on the granvill . <repeat> <url>,Man stabbed outside Vancouver nightclub: Vancouver police were called to the scene of a stabbing on the Granvill... http://t.co/3GqUsIGA
1203,NO,police : you were going fast . me : i was trying to keep up with traffic . police : there is n't any . me : that 's how far behind i am !,Police: You were going fast. Me: I was trying to keep up with traffic. Police: There isn't any. Me: That's how far behind I am!
1204,NO,dallas cowboys tragedy -- horrific crash scene photo : tmz <allcaps> has obtained an image of the crash scene following the . <repeat> <url>,Dallas Cowboys Tragedy -- Horrific Crash Scene Photo: TMZ has obtained an image of the crash scene following the... http://t.co/9mOHTRLO
1205,NO,shep <allcaps> pettibone <allcaps> 's other <allcaps> car <allcaps> is <allcaps> this <allcaps> car <allcaps> with <allcaps> an <allcaps> extra <allcaps> <number> feet <allcaps> of <allcaps> trunk <allcaps> <hashtag> sheppettibone,SHEP PETTIBONE'S OTHER CAR IS THIS CAR WITH AN EXTRA 12 FEET OF TRUNK #ShepPettibone
1206,YES,auto fire alarm | <number> <number> th av w | units : e <number> l <number>,Auto Fire Alarm | 3202 15th Av W | Units: E20 L8
1207,NO,i do n't think they should leave me home alone w / christmas fires . <number> rd time the smoke alarm goes off . <repeat> <hashtag> fireproblems ? <repeat>,I don't think they should leave me home Alone w/ Christmas Fires. 3rd time the smoke alarm goes off.. #FireProblems ??????????????????????????
1208,NO,lower spokane st bridge will close to vehicle traffic in just a few minutes .,Lower Spokane St bridge will close to vehicle traffic in just a few minutes.
1209,NO,they talk about the damages but it does n't show like at all esp with the damage done in the actual hq <allcaps> how the fuck is that thing still there,They talk about the damages but it doesn't show like at all Esp with the damage done in the actual HQ how the fuck is that thing still there
1210,YES,"nb sr <number> on exit to <number> th , crash blocking right lane","nb sr 167 on exit to 180th, crash blocking right lane"
1211,YES,"crash reported , eb i <number> express at mid-span , blocking left lane","crash reported, eb I-90 express at mid-span, blocking left lane"
1212,YES,"accident in mukilteo causing a slowdown - nb <allcaps> sr <allcaps> <number> before beverly park rd , off to right . debris in nb <allcaps> lanes but traffic getting thru","Accident in Mukilteo causing a slowdown - NB SR 525 before Beverly Park Rd, off to right. Debris in NB lanes but traffic getting thru"
1213,YES,"stall reported , eb us <allcaps> <number> at east end of trestle , blocking right lane","stall reported, eb US 2 at east end of trestle, blocking right lane"
1214,NO,the lower spokane st bridge has re-opened to vehicle traffic .,The Lower Spokane St bridge has re-opened to vehicle traffic.
1215,YES,auto fire alarm | <number> linden av n | units : e <number> l <number>,Auto Fire Alarm | 14200 Linden Av N | Units: E31 L9
1216,YES,motor vehicle accident | sw <allcaps> admiral <allcaps> way <allcaps> / <number> nd <allcaps> av <allcaps> sw <allcaps> | units : e <number>,Motor Vehicle Accident | SW ADMIRAL WAY / 42ND AV SW | Units: E29
1217,YES,"eb denny way at dexter ave , crash blocking right lane","eb Denny Way at Dexter Ave, crash blocking right lane"
1218,NO,"check out this behind the scenes look at the making of ` karateka ' : if the first character bites the dust , well i . <repeat> <url>","Check Out this Behind the Scenes Look at the Making of 'Karateka': If the first character bites the dust, well i... http://t.co/txH1NeCl"
1219,YES,dallas police searching for burglary suspects targeting cars in downtown . <repeat> - dallas morning news -LRB- blog <smile> dalla . <repeat> <url>,Dallas police searching for burglary suspects targeting cars in downtown ... - Dallas Morning News (blog): Dalla... http://t.co/C0NzkRpx
1220,YES,fire response freeway | sb i <number> to albro | units : e <number> e <number>,Fire Response Freeway | Sb I5 To Albro | Units: E13 E36
1221,YES,"denny at dexter , crash blocking eb right lane of denny , on dexter - both nb lanes & sb left lane on south side of intersection","Denny at Dexter, crash blocking eb right lane of denny, on dexter - both nb lanes & sb left lane on south side of intersection"
1222,NO,"washington <allcaps> off <allcaps> highway <allcaps> vehicle <allcaps> alliance <allcaps> , nma <allcaps> trail division , david s. bowers , kathleen j. harrison , jon o'brien , . <repeat> <url>","WASHINGTON OFF HIGHWAY VEHICLE ALLIANCE, NMA Trail Division, David S. Bowers, Kathleen J. Harrison, Jon O'Brien,... http://t.co/GnyeiMes"
1223,NO,"if you ever take a swing at your own car or mess with anybody else 's car for that matter , you 're not a car guy .","If you ever take a swing at your own car or mess with anybody else's car for that matter, you're not a car guy."
1224,NO,i find it especially frolicsome that the people who purchase old police cars are the most irresponsible drivers on the planet earth .,I find it especially frolicsome that the people who purchase old police cars are the most irresponsible drivers on the planet earth.
1225,NO,clermont police chief stands by officer in shooting case : clermont <allcaps> newly-sworn in police chief charles broadwa . <repeat> <url>,Clermont police chief stands by officer in shooting case: CLERMONT  Newly-sworn in police Chief Charles Broadwa... http://t.co/z9xwu0lm
1226,NO,scouting report : seattle university : scouting report : seattle university game info : <number> p.m. thursday at keyarena . <repeat> <url>,Scouting report: Seattle University: Scouting report: Seattle University Game info: 7 p.m. Thursday at KeyArena... http://t.co/UaxSL1bq
1227,NO,"hank <allcaps> : mollys hours during winter break : with the holidays coming up and uw <allcaps> on winter break , mollys will begin . <repeat> <url>","HANK: Mollys Hours During Winter Break: With the holidays coming up and UW on Winter Break, Mollys will begin ... http://t.co/OlIJhwz9"
1228,NO,take a little break with the best worst car chase ever . old but good . <url>,Take a little break with the Best Worst Car Chase Ever.  Old but good.  http://t.co/7Q4u8zvH
1229,NO,"i hate when every car thinks they should be in the fast lane , then what do you know - traffic & it becomes the slow lane . <hashtag> justlemmepassyou","I hate when every car thinks they should be in the fast lane, then what do you know- traffic & it becomes the slow lane. #justlemmepassyou"
1230,NO,sound bite driven politics is damaging usa <allcaps> long term interest . ambassador rice could have helped gain lost ground in africa from china .,Sound bite driven politics is damaging USA long term interest.  Ambassador Rice could have helped gain lost ground in Africa from China.
1231,NO,driving my moms infinity makes me realize i could never own a sports car . or a luxury car . <hashtag> buthowdoyounot <allcaps> speed ?,Driving my moms infinity makes me realize I could never own a sports car. Or a luxury car. #buthowdoyouNOTspeed?
1232,NO,the lower spokane st bridge has been closed to vehicle traffic .,The Lower Spokane St bridge has been closed to vehicle traffic.
1233,NO,"<hashtag> seahawks injury report : dnp <allcaps> - trufant -LRB- hammy -RRB- , rice -LRB- foot -RRB- , chancellor -LRB- groin -RRB- , bryant -LRB- foot -RRB- , thurmond -LRB- hammy -RRB- . limited - lynch , martin","#Seahawks injury report: DNP - Trufant (hammy), Rice (foot), Chancellor (groin), Bryant (foot), Thurmond (hammy). Limited - Lynch, Martin"
1234,NO,the lower spokane st bridge has been re-opened to vehicle traffic .,The Lower Spokane St bridge has been re-opened to vehicle traffic.
1235,NO,"thursday injury report : dnp <allcaps> - rice , trufant , chancellor , bryant , thurmond . lp <allcaps> - lynch , martin . <url>","Thursday Injury Report: DNP - Rice, Trufant, Chancellor, Bryant, Thurmond. LP - Lynch, Martin. http://t.co/ALJ41LFc"
1236,YES,auto fire alarm | <number> <number> nd av | units : e <number> l <number>,Auto Fire Alarm | 1301 2nd Av | Units: E5 L4
1237,NO,justin bieber murder plot foiled by us <allcaps> police : two men held by police were allegedly planning to castrate two me . <repeat> <url>,Justin Bieber murder plot foiled by US police: Two men held by police were allegedly planning to castrate two me... http://t.co/lQ5E3Ggk
1238,NO,"never wanted this , never wan na see you hurt every little bump in the road i tried to swerve 'cause we know <url>","Never wanted this, never wanna see you hurt Every little bump in the road I tried to swerve 'cause we know http://t.co/ZFDZySh0"
1239,NO,every local tv <allcaps> outlet and <number> police cars being parked outside my apartment probably means something incredibly wonderful happened here today .,Every local TV outlet and 6 police cars being parked outside my apartment probably means something incredibly wonderful happened here today.
1240,YES,teen attempts to carjack vehicle after crashing into others : a teenager was hurt after he hit multiple . <repeat> <url> <hashtag> seattle,Teen attempts to carjack vehicle after crashing into others: A teenager was hurt after he hit multiple ... http://t.co/ap8hy5my #seattle
1241,YES,"accident reported in kikrland - nb <allcaps> <number> before <number> th , center lane . solid backup from <number> already","Accident reported in Kikrland - NB 405 before 70th, center lane. Solid backup from 520 already"
1242,NO,edm / king - one hour wait for vehicles in edmonds for due to heavy traffic . <url>,Edm/King - One hour wait for vehicles in Edmonds for due to heavy traffic.   http://t.co/OdQaJnt2
1243,NO,seahawks cb <allcaps> walter thurmond held out of practice thursday with a hamstring injury . story & injury report : <url>,Seahawks CB Walter Thurmond held out of practice Thursday with a hamstring injury. Story & injury report: http://t.co/VQYY2gO0
1244,NO,"here is thursday 's injury report : seahawksd <allcaps> id not participate : wr <allcaps> sidney rice -LRB- foot -RRB- , db <allcaps> marcus . <repeat> <url> seattle <allcaps> sports <allcaps>","Here is Thursday's injury report:SEAHAWKSDid not participate: WR Sidney Rice (foot), DB Marcus ... http://t.co/mLgLr4mQ SEATTLE SPORTS"
1245,NO,"rice , thurmond unable to practice thursday : here is thursday 's injury report : seahawksd <allcaps> id not participate : wr <allcaps> s . <repeat> <url>","Rice, Thurmond unable to practice Thursday: Here is Thursday's injury report:SEAHAWKSDid not participate: WR S... http://t.co/OEVqxaM5"
1246,NO,even the lights of traffic jams are festive for the holidays !,Even the lights of traffic jams are festive for the holidays!
1247,YES,auto fire alarm | <number> e jefferson st | units : e <number> l <number>,Auto Fire Alarm | 1901 E Jefferson St | Units: E6 L3
1248,NO,front porch : police dui <allcaps> emphasis patrols : local police plan emphasis patrols throughout the holiday sea . <repeat> <url> <hashtag> seattle,Front Porch: Police DUI emphasis patrols: Local police plan emphasis patrols throughout the holiday sea... http://t.co/KjgKm2Fp #seattle
1249,NO,"cleared <allcaps> in pierce co - accident sb <allcaps> <number> near gravelly lake dr , right shoulder . slow appr scene","CLEARED in Pierce Co -  accident SB 5 near Gravelly Lake Dr, right shoulder. Slow appr scene"
1250,YES,just saw a king county metro access bus cause a <number> vehicle accident on <number> somebody just lost their job . <repeat>,Just saw a king county metro access bus cause a 3 vehicle accident on 405. Somebody just lost their job...
1251,NO,i think the amount of time i 've been watch movies on my laptop is going to break it . or college is breaking all my electronics .,I think the amount of time I've been watch movies on my laptop is going to break it. Or college is breaking all my electronics.
1252,NO,not loving today 's injury report . <hashtag> seahawks,Not loving today's injury report. #Seahawks
1253,YES,"accident reported near seatac - sb <allcaps> <number> before <number> th , right lane . slow from about interurban / sr <allcaps> <number> in tukwila","Accident reported near SeaTac - SB 5 before 188th, right lane. Slow from about Interurban/SR 599 in Tukwila"
1254,NO,traffic sucks . traffic when you have to piss like a racehorse is deadly . <repeat> cause i 'm about to kill someone . <hashtag> iw <allcaps> illpissonyourcardouche,Traffic sucks. Traffic when you have to piss like a racehorse is deadly... Cause I'm about to kill someone. #IWillPissOnYourCarDouche
1255,NO,the lower spokane st bridge is now closed to vehicle traffic .,The Lower Spokane St bridge is now closed to vehicle traffic.
1256,YES,motor vehicle accident | <number> th av ne / ne <number> rd st | units : e <number>,Motor Vehicle Accident | 15th Av Ne / Ne 63rd St | Units: E16
1257,YES,accident reported in tiger mtn area - on issaquah - hobart rd north of sr <allcaps> <number> blocking lanes in each direction,"Accident reported in Tiger Mtn area - on Issaquah- Hobart Rd north of SR 18, blocking lanes in each direction"
1258,YES,"stall reported in bothell - nb <allcaps> <number> north of <number> th , left center lane . slow appr scene","Stall reported in Bothell - NB 405 north of 195th, left center lane. Slow appr scene"
1259,NO,car tech 's guide to using your android phone in the car : looking for tips on safely using your android phone wit . <repeat> <url>,Car Tech's guide to using your Android phone in the car: Looking for tips on safely using your Android phone wit... http://t.co/fQbqYloA
1260,YES,mother of <number> - year-old girl in semi accident says it 's happened before : it is an accident scene that woul . <repeat> <url> <hashtag> seattle,Mother of 9-year-old girl in semi accident says it's happened before: It is an accident scene that woul... http://t.co/nS45DUyz #seattle
1261,NO,cried watching nightly news as they report on innocent little children who have been shot or hit with shrapnel . breaks my heart . <hashtag> sadworld,Cried watching nightly news as they report on innocent little children who have been shot or hit with shrapnel. Breaks my heart. #SadWorld
1262,NO,"the only advice to can have to people learning to do smoke tricks , is make the smoke your bitch .","the only advice to can have to people learning to do smoke tricks, is make the smoke your bitch."
1263,NO,"report contends ` project blitzkrieg ' threat credible : earlier reports of a planned , sophisticated attack on <number> u . <repeat> <url>","Report Contends 'Project Blitzkrieg' Threat Credible: Earlier reports of a planned, sophisticated attack on 30 U... http://t.co/VOlgXzbw"
1264,NO,"report contends ` project blitzkrieg ' threat credible : earlier reports of a planned , sophisticated attack on <number> u . <repeat> <url>","Report Contends 'Project Blitzkrieg' Threat Credible: Earlier reports of a planned, sophisticated attack on 30 U... http://t.co/7ksNHPeD"
1265,YES,fire causes $ <number> k in damage at lynnwood auto shop : lynnwood <allcaps> -- a fire that started in an oil-change pit . <repeat> <url> <hashtag> seattle,Fire causes $75K in damage at Lynnwood auto shop: LYNNWOOD -- A fire that started in an oil-change pit ... http://t.co/SqhuHbiL #seattle
1266,NO,"sorry for not streaming lately , busy with a lot of work planned to stream today but pc crashed . streaming this weekend and all winter break","Sorry for not streaming lately, busy with a lot of work Planned to stream today but pc crashed. streaming this weekend and all winter break"
1267,NO,"rice , thurmond unable to practice thursday : here is thursday 's injury report : <url>","Rice, Thurmond unable to practice Thursday: Here is Thursday's injury report: http://t.co/AbvqHxpQ"
1268,YES,motor vehicle accident | delridge way sw / sw andover st | units : e <number>,Motor Vehicle Accident | Delridge Way Sw / Sw Andover St | Units: E36
1269,YES,motor vehicle accident | <number> nd av w / w ruffner st | units : e <number>,Motor Vehicle Accident | 22nd Av W / W Ruffner St | Units: E20
1270,YES,car fire | <number> e yesler way | units : e <number>,Car Fire | 1425 E Yesler Way | Units: E6
1271,NO,"well , if crime fighters fight crime and fire fighters fight fire , what do freedom fighters fight ? they never mention that part to us , do the","Well, if crime fighters fight crime and fire fighters fight fire, what do freedom fighters fight? They never mention that part to us, do the"
1272,NO,"greece , ny <allcaps> police officer charged with giving alcohol to minor , is fired <url> copblockorg","Greece, NY Police officer Charged with Giving Alcohol to Minor, is Fired http://t.co/3jjWRq5A CopBlockOrg"
1273,NO,"monster , monster , monster . <repeat> trucks , trucks , trucks .","Monster, monster, monster ... trucks, trucks, trucks."
1274,NO,like my dog does bite and he will bite you . so back off his dick bitch .,Like my dog does bite and he will bite you. so back off his dick bitch.
1275,NO,"judging by the bump back out of break , the union is still on the picket line against the <hashtag> pac <number> network .","Judging by the bump back out of break, the union is still on the picket line against the #pac12 network."
1276,YES,auto fire alarm | <number> roosevelt way ne | units : l <number>,Auto Fire Alarm | 4225 Roosevelt Way Ne | Units: L9
1277,NO,h. stewart goes down with a painful-looking injury . pa <allcaps> plays james brown 's i feel good during injury to <allcaps> . hmm . <repeat>,H. Stewart goes down with a painful-looking injury. PA plays James Brown's I feel good during injury TO. Hmm...
1278,NO,"i mean even if its hikeem , we do n't need anymore injuries , we ca n't buy a break","I mean even if its Hikeem, we don't need anymore injuries, we can't buy a break"
1279,NO,"if the solar system was brought about by an accidental collision , then the appearance of organic life on this planet was also an accident , a","If the solar system was brought about by an accidental collision, then the appearance of organic life on this planet was also an accident, a"
1280,NO,"if you dont have a job & dont smoke the chronic , whats wrong with you ? <repeat> if you have a job & dont smoke the chronic , whats wrong with you ? <repeat>","If you dont have a job & dont smoke the chronic, whats wrong with you??? If you have a job & dont smoke the chronic, whats wrong with you???"
1281,NO,"ha , ha ! i grappled a harpy and told her i 'd burn her with moradin 's fire unless she flew me out of iuz . freedom ! <hashtag> dnd","Ha, ha! I grappled a harpy and told her I'd burn her with Moradin's fire unless she flew me out of Iuz. Freedom! #DnD"
1282,NO,<hashtag> youknowyouinthehoodwhen the car next to you has rims more expensive than the car itself,#YouKnowYouInTheHoodWhen the car next to you has rims more expensive than the car itself
1283,NO,i just seen one of the worse executions by a police on world star . <repeat> <sadface> like so fucked up ! <repeat> some police aint shit for real ! smh,i just seen one of the worse executions by a police on world star... :( like so fucked up!!! some police aint shit for real! smh
1284,NO,"sorry , i 'm in a bit of a bitten mood , cause i get random questions from people and it feels like they want to bite a piece of me off <allcaps> !","Sorry, I'm in a bit of a bitten mood, cause I get random questions from people and it feels like they want to bite a piece of me OFF!"
1285,NO,"well , if crime fighters fight crime and fire fighters fight fire , what do freedom fighters fight ? they never mention that part to us , do the","Well, if crime fighters fight crime and fire fighters fight fire, what do freedom fighters fight? They never mention that part to us, do the"
1286,NO,this wind blowing my truck all over this highway . <repeat>,This wind blowing my truck all over this highway....
1287,NO,smoked out : secondhand pot smoke raises concerns <url>,Smoked out: Secondhand pot smoke raises concerns http://t.co/Q6xTUhyS
1288,YES,auto fire alarm | <number> n <number> th st | units : e <number> l <number>,Auto Fire Alarm | 522 N 85th St | Units: E21 L5
1289,NO,<hashtag> nowplaying robyn - crash and burn girl,#nowplaying Robyn - Crash And Burn Girl
1290,NO,"smoked out : secondhand pot smoke raises concerns : seattle <allcaps> even for those who arent marijuana smokers , it may . <repeat> <url>","Smoked out: Secondhand pot smoke raises concerns: SEATTLE  Even for those who arent marijuana smokers, it may... http://t.co/Xxb2ageU"
1291,NO,i can <allcaps> ' t wait <allcaps> to <allcaps> come <allcaps> back <allcaps> and <allcaps> smoke <allcaps> some <allcaps> fire <allcaps> i fuckin <allcaps> miss <allcaps> it <allcaps> ! <repeat>,I CAN'T WAIT TO COME BACK AND SMOKE SOME FIRE I FUCKIN MISS IT!!
1292,NO,"mens break , womens break , sliding doors , cbl <allcaps> with hook turn , arm toss , <number> in cuddle , ring check copa . <repeat> <url>","Mens Break, Womens Break, Sliding Doors, CBL with Hook Turn, Arm Toss, 360 in Cuddle, Ring Check Copa... http://t.co/3kQlNVyC"
