,label,tweet_cleaned,tweet_text
585,NO,exclusive <allcaps> intv w / the good ms <allcaps> samaritan who spent weeks in hosp & lost his father while helping a driver who crashed . tonight <hashtag> abc <number>,EXCLUSIVE intv w/ the good MS Samaritan who spent weeks in hosp & lost his father while helping a driver who crashed. Tonight #abc24
586,NO,i 'm barred out plus baby girl wan na smoke another blunt i 'm good though so we blazing . <repeat> ai n't no ?,I'm barred out plus baby girl wanna smoke another blunt I'm good though so we blazing.......... Ain't No ?
587,NO,i hate when people drive slow cuz of police car . i 'll go around y' all and the police,I hate when people drive slow cuz of police car. I'll go around y'all and the police
588,NO,<number> % of all traffic accident fatalities in <number> were caused by distracted driving . do n't be a statistic <hashtag> itsjustnotworthit,18% of all traffic accident fatalities in 2011 were caused by distracted driving. Don't be a statistic #ItsJustNotWorthIt
589,NO,"<number> ford model t depot hack truck -LRB- jasper , al -RRB- $ <number> up <allcaps> for <allcaps> for <allcaps> sale <allcaps> is <allcaps> a <number> model <allcaps> t ford <allcaps> depot <allcaps> hack <allcaps> truck <allcaps> . t . <repeat> <url>","1923 Ford Model T depot Hack Truck (Jasper,Al) $9000: UP FOR FOR SALE IS A 1923 MODEL T FORD DEPOT HACK TRUCK. T... http://t.co/nqGOGrnl"
590,NO,cars for sale from $ <number> <number> -LRB- memphis tn -RRB- $ <number> many cars and trucks $ <number> - <number> call for more info or to look . <repeat> <url>,cars for sale  from$1500-5500 (memphis tn) $1500: many cars and trucks $1500- 5500 call for more info or to look... http://t.co/VJFXkQ01
591,YES,first car i wrecked <url>,First car I wrecked http://t.co/0M4Hx2HC
592,NO,looking for a new car need it asap <allcaps> car lot tomorrow,Looking for a new car need it ASAP car lot tomorrow
593,YES,"dude up the block just got his car repo 'd and all he said was take it times is hard outcha , aint <allcaps> no <allcaps> gas <allcaps> in <allcaps> it <allcaps> anyway <allcaps> ! <repeat> <hashtag> itsdatreal","Dude up the block just got his car repo'd and all he said was take it times is hard outcha, AINT NO GAS IN IT ANYWAY!!! #ItsDatReal"
594,NO,this bitch just walked by my car and made my radio static lol fat ass and the wind from her made the car shake,This bitch just walked by my car and made my radio static lol fat ass and the wind from her made the car shake
596,NO,leases : $ <number> exclusives : $ <number> - $ <number> sampled beats : $ <number> beat packages : <number> exclusive beats : $ <number> <number> exclusive beats : $ <number> <number> exclusive beats : $ <number>,Leases:$25 Exclusives: $75-$100 Sampled Beats: $60 Beat Packages: 5 exclusive beats: $100 10 exclusive beats: $200 15 exclusive beats: $300
597,NO,i 'll buy a car just to smoke in lol,I'll buy a car just to smoke in lol
598,NO,dodge diesel -LRB- hensley ar -RRB- $ <number> up for sale is my <number> dodge with a <number> cummins <number> valve auto truck runs great oi . <repeat> <url>,dodge diesel (hensley ar) $4500: Up for sale is my 92 dodge with a 5.9 cummins 12 valve auto truck runs great oi... http://t.co/qSekfG4I
599,NO,memphis drivers are the worse . i almost got hit by a car . while standing in my driveway . i swear the car came out of no where . <hashtag> truetweet,Memphis drivers are the worse. I almost got hit by a car. While standing in my driveway. I swear the car came out of no where. #truetweet
600,NO,the damage the damage that i caused u i kno i.broke your heart bcuz i did u wrong now look at the damge,The damage the damage that i caused u i kno i.broke your heart bcuz i did u wrong now look at the damge
601,NO,"make <allcaps> money <allcaps> buying <allcaps> & selling <allcaps> wrecked cars , project cars and parts cars & trucks on craigslist . <repeat> <url>","MAKE MONEY BUYING & SELLING Wrecked Cars, Project Cars and Parts Cars & Trucks on Craigslist.. http://t.co/kneq5Unw"
602,YES,"quiet in traffic . <repeat> an earlier stall on sb <allcaps> / wb <allcaps> <number> slowed traffic up early , but it 's out of traffic now . <hashtag> memtraffic","Quiet in traffic...an earlier stall on SB/WB 240 slowed traffic up early, but it's out of traffic now.  #memtraffic"
603,NO,<number> western star -LRB- byhalia -RRB- $ <number> this truck is really nice head turning truck <number> cat <number> speed eaton two brand . <repeat> <url>,96 western star (Byhalia) $13500: This truck is really nice head turning truck 425 cat 10 speed eaton two brand ... http://t.co/tDDB0q9Z
605,YES,crash in midtown involving a car and a mata <allcaps> bus at east parkway and poplar . <hashtag> memtraffic,Crash in Midtown involving a car and a MATA bus at East Parkway and Poplar.  #memtraffic
606,YES,i <number> n in shelby co crash multiple vehicles at exit <allcaps> <number> i <number> at <number> am <allcaps> <number> / <number> est clear by <number> am <allcaps> <number> / <number> -LRB- ct <allcaps>,I-240 N in Shelby Co Crash Multiple Vehicles at EXIT 31: I-40  at 7:00 AM 11/30 est clear by 7:30 AM 11/30 (CT
607,YES,traffic <allcaps> : injury crash on east pkwy . at poplar ave.,TRAFFIC: Injury crash on East Pkwy. at Poplar Ave.
608,YES,crash reported on sycamore view at summer . <hashtag> memtraffic,Crash reported on Sycamore View at Summer.  #memtraffic
609,YES,traffic alert <allcaps> : crash at summer and sycamore view . <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>,Traffic ALERT: Crash at Summer and Sycamore View. #WREG #MEMtraffic /MHon3
610,YES,traffic alert <allcaps> : two car crash at lamar and getwell - use caution ! <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps>,Traffic ALERT: Two car crash at Lamar and Getwell - Use caution! #WREG #MEMtraffic /MH
611,NO,its moe fagets in columbus den it is niggas . . wat happened to niggas not breaking dha code # sissyassniggas,Its moe fagets in columbus den it is niggas . .  wat happened to niggas not breaking dha code # SissyAssNiggas
612,YES,traffic <allcaps> : crash on summer ave. at sycamore view .,TRAFFIC: Crash on Summer Ave. at Sycamore View.
613,YES,police search for woman who threatened to kill herself : -LRB- memphis -RRB- memphis police issued a city watch al. . <repeat> <url> <hashtag> memphis,Police Search for Woman Who Threatened to Kill Herself: (Memphis) Memphis Police issued a City Watch Al... http://t.co/4VOp9WsF #memphis
614,YES,traffic alert <allcaps> : crash nb <allcaps> on i <number> / i <number> midtown . right emergency lane blocked <allcaps> . <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps>,Traffic ALERT: Crash NB on I-240/I-40 Midtown. Right emergency lane BLOCKED. #WREG #MEMtraffic /MH
615,YES,traffic <allcaps> : crash on riverport rd. at rivergate rd.,TRAFFIC: Crash on Riverport Rd. at Rivergate Rd.
616,YES,traffic alert <allcaps> : crash on riverport rd. at rivergate rd. use caution ! <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>,Traffic ALERT: Crash on Riverport Rd. at Rivergate Rd. Use caution! #WREG #MEMtraffic /MHon3
617,YES,derailment sends chemical tank cars into nj <allcaps> creek : emergency crews are on the scene of a freight train . <repeat> <url> <hashtag> memphis,Derailment sends chemical tank cars into NJ creek: Emergency crews are on the scene of a freight train ... http://t.co/IAPfwNvi #memphis
618,YES,news <allcaps> : crime <allcaps> report <allcaps> : police arrest <number> in attempted robbery of family dollar in memphis <url>,NEWS: CRIME REPORT: Police arrest 3 in attempted robbery of Family Dollar in Memphis http://t.co/7oPBG67j
619,YES,crime <allcaps> report <allcaps> : police arrest <number> in attempted robbery of family dollar in memphis : three men who allegedly tried to rob . <repeat> <url>,CRIME REPORT: Police arrest 3 in attempted robbery of Family Dollar in Memphis: Three men who allegedly tried to rob... http://t.co/qsdCuhSC
621,YES,traffic alert <allcaps> : downtown accident on chelsea ave. at springdale st. <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>,Traffic ALERT: Downtown accident on Chelsea Ave. at Springdale St. #WREG #MEMtraffic /MHon3
622,NO,a car with a little bite : would you drive it ? <hashtag> getinthezone <url>,A car with a little bite: Would you drive it? #getinthezone http://t.co/Sqdl8wIh
623,NO,exclusive the collection featurette takes you behind the scenes : with its surprisingly jolly director . <url>,Exclusive The Collection Featurette Takes You Behind The Scenes: With its surprisingly jolly director. http://t.co/tHn85tOF
624,YES,homeless man charged with setting fire at church : police in millington have charged a homeless man who had been . <repeat> <url>,Homeless man charged with setting fire at church: Police in Millington have charged a homeless man who had been ... http://t.co/STOANsek
625,YES,derailment sends chemical tank cars into nj <allcaps> creek : emergency crews are on the scene of a freight train d . <repeat> <url> <hashtag> sports,Derailment sends chemical tank cars into NJ creek: Emergency crews are on the scene of a freight train d... http://t.co/ogwJ7aYV #Sports
626,YES,traffic : report of a crash on airways blvd at winchester . heads up ! <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>,Traffic: Report of a crash on Airways Blvd at Winchester. Heads up! #WREG #MEMtraffic /MHon3
627,YES,traffic : disabled vehicle on central avenue at s fenwick rd. use caution ! <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>,Traffic: Disabled vehicle on Central Avenue at S Fenwick Rd. Use caution! #WREG #MEMtraffic /MHon3
628,YES,neomemphis news : crime <allcaps> report <allcaps> : police arrest <number> in attempted robbery of family dollar in memphis : three . <repeat> <url> <hashtag> memphis,NeoMemphis News: CRIME REPORT: Police arrest 3 in attempted robbery of Family Dollar in Memphis: Three ... http://t.co/lzcaeEsQ #memphis
629,YES,injury crash out east on poplar at brookfield . <hashtag> memtraffic,Injury crash out east on Poplar at Brookfield.  #memtraffic
630,YES,injury crash downtown on riverside at adams . <hashtag> memtraffic,Injury crash downtown on Riverside at Adams.  #memtraffic
631,NO,"white <number> chevy gmc <allcaps> utility truck -LRB- millington , tn <allcaps> -RRB- $ <number> white <number> gmc <allcaps> utility truck.complete with side stora . <repeat> <url>","White 2000 Chevy GMC Utility Truck (Millington, TN) $4500: White 2000 GMC Utility Truck.Complete with side stora... http://t.co/vPfYFEdR"
632,NO,"great <allcaps> condition <allcaps> white <number> chevy gmc <allcaps> utility truck -LRB- millington , tn <allcaps> -RRB- $ <number> white <number> gmc <allcaps> utility truck.complete . <repeat> <url>","GREAT CONDITION White 2000 Chevy GMC Utility Truck (Millington, TN) $4500: White 2000 GMC Utility Truck.Complete... http://t.co/Qlimwaj6"
633,NO,whatever happens today can be a stumbling block or a building block . the good news is that it 's your choice .,Whatever happens today can be a Stumbling block or a Building block. The good news is that it's your choice.
634,YES,scso <allcaps> having to block traffic on sb <allcaps> <number> at fite rd for a big truck to back up in the area . deputies directing traffic <hashtag> memtraffic,SCSO having to block traffic on SB 51 at Fite Rd for a big truck to back up in the area.  Deputies directing traffic #memtraffic
635,NO,etsu <allcaps> fires campus mail supervisor for opening mail : east tennessee state university officials have fired the uni . <repeat> <url>,ETSU fires campus mail supervisor for opening mail: East Tennessee State University officials have fired the uni... http://t.co/lXFsZ7dy
636,YES,injury crash reported at summer and stratford . <hashtag> memtraffic,Injury crash reported at Summer and Stratford.  #memtraffic
637,YES,"injury crash blocking the left lane of sb <allcaps> midtown <number> south of south parkway , also , sb <allcaps> gtown pkwy at walnut bend . <hashtag> memtraffic","Injury crash blocking the left lane of SB Midtown 240 south of South Parkway, also, SB Gtown Pkwy at Walnut Bend.  #memtraffic"
639,YES,i <number> s in shelby co crash multiple vehicles at mm <allcaps> <number> at <number> am <allcaps> <number> / <number> est clear by <number> am <allcaps> <number> / <number> -LRB- ct <allcaps>,I-240 S in Shelby Co Crash Multiple Vehicles at MM 28  at 11:00 AM 11/30 est clear by 11:30 AM 11/30 (CT
640,YES,i <number> s in shelby co crash multiple vehicles at mm <allcaps> <number> at <number> / <number> <number> am <allcaps> est clear by <number> / <number> <number> am <allcaps>,I-240 S in Shelby Co Crash Multiple Vehicles at MM 28 at 11/30 11:00 AM est clear by 11/30 11:50 AM
641,YES,minnesota police officer killed during ambush while responding to routine call : a six-year police veteran . <repeat> <url>,Minnesota police officer killed during ambush while responding to routine call: A six-year police veteran... http://t.co/m0rdw8Yt
642,NO,"cash <allcaps> for <allcaps> junk <allcaps> cars <allcaps> $ <number> i pay <allcaps> cash <allcaps> for <allcaps> your <allcaps> junk <allcaps> cars <allcaps> , trucks <allcaps> , vans <allcaps> , suv <allcaps> . <repeat> call <allcaps> today <allcaps> . <repeat> up <allcaps> to <allcaps> $ <number> - $ <number> no <allcaps> tit <allcaps> . <repeat> <url>","CASH FOR JUNK CARS $1: I PAY CASH FOR YOUR JUNK CARS, TRUCKS, VANS, SUV.. CALL TODAY.. UP TO $100 -$400.. NO TIT... http://t.co/GXONyb0H"
643,NO,"-LSB- mfd <allcaps> alert -RSB- house-knobcv / knob e <number> / <number> / <number> t <number> r <number> e <number> scene <number> swf <allcaps> heavy fire in attic , dual preconnects","[MFD Alert] House-KnobCv/Knob E31/26/49 T11 R2.  E31 scene 1SWF heavy fire in attic, dual preconnects"
644,NO,"he 's on the scene , i make the scene","He's on the scene, I make the scene"
645,YES,"neomemphis news : one dead , two on the run after incident in s. memphis : police say one person is dead f . <repeat> <url> <hashtag> memphis","NeoMemphis News: One dead, two on the run after incident in S. Memphis: Police say one person is dead f... http://t.co/RX5qKFco #memphis"
646,YES,i <number> s in shelby co crash multiple vehicles at mm <allcaps> <number> at <number> / <number> <number> am <allcaps> est clear by <number> / <number> <number> pm <allcaps>,I-240 S in Shelby Co Crash Multiple Vehicles at MM 28 at 11/30 11:00 AM est clear by 11/30 12:20 PM
647,YES,injury crash in front of garden ridge on summer east of <number> <hashtag> memtraffic,Injury crash in front of Garden Ridge on Summer east of 40.  #memtraffic
648,YES,"on da road <number> riches it only <number> choice n datz getn rich itz no givin up , um n mi own lane so if u cross me den itz road kil kuz ion gve uh fukc","On da Road 2 Riches it only 1choice n datz Getn Rich itz No Givin Up, Um n Mi Own Lane so if u Cross Me den itz Road Kil kuz ion gve Uh Fukc"
649,NO,fyi <allcaps> : gas leak reported at kroger shopping center on hwy <number> private contractor struck a gas line . mlgw <allcaps> crews are on scene .,FYI: Gas leak reported at Kroger shopping center on Hwy 64. Private contractor struck a gas line. MLGW crews are on scene.
650,NO,just seen some ish that almost made me wreck my car <hashtag> lawd <elong>,Just seen some ish that almost made me wreck my car #Lawdddd
651,NO,economy <allcaps> car <allcaps> for <allcaps> trade <allcaps> -LRB- memphis <allcaps> <smile> economy <allcaps> car <allcaps> to <allcaps> trade <allcaps> for <allcaps> an <allcaps> -LRB- atv <allcaps> <number> wheller <allcaps> -- no <allcaps> title <allcaps> needed <allcaps> -RRB- will <allcaps> trade <allcaps> fo <allcaps> . <repeat> <url>,ECONOMY CAR FOR TRADE (MEMPHIS): ECONOMY CAR TO TRADE FOR AN ( ATV-4 WHELLER--NO TITLE NEEDED) WILL TRADE FO... http://t.co/W4dMabjp
652,YES,"shooting at wyoming community college leaves <number> dead , <number> wounde <smile> at least one person was killed and another wounded . <repeat> <url>","Shooting at Wyoming community college leaves 1 dead, 1 wounded: At least one person was killed and another wounded... http://t.co/ZdQJS8pz"
653,NO,reports that the traffic light at perkins extd and walnut grove is out in all directions . <hashtag> memtraffic,Reports that the traffic light at Perkins Extd and Walnut Grove is out in all directions.  #memtraffic
654,NO,"the most iconic cars from movies and television : as the batmobile goes up for sale , we look at <number> great cars in . <repeat> <url>","The Most Iconic Cars From Movies And Television: As the Batmobile goes up for sale, we look at 30 great cars in ... http://t.co/1qgo7Lky"
655,NO,"turn on the fire and let 's burn together , baby .","Turn on the fire and let's burn together, baby."
656,NO,"police officer charged with rape and incest - action news <number> . <repeat> : memphis <allcaps> , tn <allcaps> - -LRB- wmc <allcaps> - tv <allcaps> -RRB- breaking news from the . <repeat> <url>","Police officer charged with rape and incest - Action News 5 ...: MEMPHIS, TN - (WMC-TV)  Breaking news from the... http://t.co/VPWiin9q"
657,NO,st. jude memphis marathon will mark memphian 's return to running after <number> accident : after being hit by a car while . <repeat> <url>,St. Jude Memphis Marathon will mark Memphian's return to running after 2010 accident: After being hit by a car while... http://t.co/M1V2DQ8v
658,NO,"every time i make a wide turn in my old car , i think of medea goes to jail , and how she whips that old car into the kmart parking lot .","Every time I make a wide turn in my old car, I think of Medea Goes to Jail, And how she whips that old car into the Kmart parking lot."
659,NO,i once saw cliff pick up a vw <allcaps> and break it over his knee . that was before the accident . <hashtag> physicalcliff,I once saw Cliff pick up a VW and break it over his knee. That was before the accident. #PhysicalCliff
660,NO,"i sit back twist the best <allcaps> bud , burn & wonder / when gangstas bump my shit , do they hear my hunger .","I sit back twist the BEST bud, burn & wonder/When gangstas bump my shit, do they hear my hunger."
661,NO,"keep it classy , moms who smoke in the car with their kids","Keep it classy, moms who smoke in the car with their kids"
663,YES,omfg <number> car wreck,omfg 4 car wreck
664,NO,"it be the mf <allcaps> s with the most raggediest cars that wan na bump they music , stunt & ' show out !","It Be The MFs With The Most Raggediest Cars That Wanna Bump They Music, Stunt &' Show Out !"
665,NO,thinking all love ever does is break and burn and end .,Thinking all love ever does is break and burn and end.
667,YES,was in a car accident this moring . i didnt feel no pain until <number> nd period & my momma checkd me out & took me to the emeegency room,Was in a car accident this moring . i didnt feel no pain until 2nd period & my momma checkd me out & took me to the emeegency room
668,NO,be prepared for traffic delays tomorrow for a good cause during the st. jude memphis marathon . road closures here : <url>,Be prepared for traffic delays tomorrow for a good cause during the St. Jude Memphis Marathon. Road closures here: http://t.co/C7OPG6rC
669,NO,trying to avoid all the streets w / major traffic but i obviously failed because i 'm on poplar and standstill traffic . - __ -,Trying to avoid all the streets w/ major traffic but I obviously failed because I'm on poplar and standstill traffic. -__-
670,NO,if you play wit fire youll get burned,If you play wit fire youll get burned
671,NO,do n't let <hashtag> <number> oclock traffic distract you from the road . <hashtag> itsjustnotworthit,Don't let #5oclock traffic distract you from the road. #ItsJustNotWorthIt
672,NO,here 's everything you need to know about the los angeles auto show : the los angeles auto show opened to the publ . <repeat> <url>,Here's Everything You Need To Know About The Los Angeles Auto Show: The Los Angeles Auto Show opened to the publ... http://t.co/o8amh9ae
673,NO,"<number> lincoln town car signature -LRB- memphis <smile> i have a <number> lincoln town car signature series , <number> k miles everythin . <repeat> <url>","2001 Lincoln town car signature (memphis): I have a 2001 Lincoln Town Car signature series, 180k miles everythin... http://t.co/MsdYwDNR"
674,YES,damn somebody car on fire on forest hill exit traffic backed up praying that whoever was in the car is ok,Damn somebody car on fire on forest hill exit traffic backed up praying that whoever was in the car is ok
675,YES,i <number> e in shelby co crash multiple vehicles at exit <allcaps> <number> / i <number> at <number> pm <allcaps> <number> / <number> est clear by <number> pm <allcaps> <number> / <number> -LRB- ct <allcaps>,I-240 E in Shelby Co Crash Multiple Vehicles at EXIT 12 / I-40  at 5:30 PM 11/30 est clear by 6:00 PM 11/30 (CT
676,YES,i <number> w in shelby co crash multiple vehicles at exit <allcaps> <number> mt <allcaps> . moriah <allcaps> rd <allcaps> . at <number> pm <allcaps> <number> / <number> est clear by <number> pm <allcaps> <number> / <number> -LRB- ct <allcaps>,I-240 W in Shelby Co Crash Multiple Vehicles at EXIT 17:  MT. MORIAH RD.  at 5:50 PM 11/30 est clear by 6:20 PM 11/30 (CT
677,NO,"when a heart breaks , it do n't break even ? <repeat>","when a heart breaks, it don't break even ??"
678,NO,& i 've been spending the last <number> months thinkin all love ever does is break.burn . & end . but on a wednesday in a caf i watched it begin again,& I've been spending the last 8 months thinkin all Love ever does is Break.Burn.& End. But on a Wednesday in a caf I watched it begin again
679,NO,since my car wreck certain shit make me feel funny when i get in a car !,Since my car wreck certain shit make me feel funny when I get in a car!
680,NO,i hate riding in the car with folks who smoke cigarettes ? <repeat>,I hate riding in the car with folks who smoke cigarettes ????????????
681,NO,lol ay real shit y' all ai n't high till wreck y' all car then you kushed up,Lol ay real shit y'all ain't high till wreck y'all car then you kushed up
682,NO,"playing with her emotions is like playing with fire , be careful you can get burned .","Playing with her emotions is like playing with fire, be careful you can get burned."
683,NO,fight fire with fire you get fire,Fight fire with fire you get fire
684,YES,was in a car accident . <repeat> i thank god that he watched over us . <repeat> i ca n't thank him enough,Was in a car accident....I thank God that he watched over us...I can't thank him enough
685,NO,and everytime we break up we turn around and make up igotta break dis bad habit,And Everytime We Break Up We Turn Around and Make Up iGotta Break Dis Bad Habit
686,NO,"<number> coupe <allcaps> deville <allcaps> show <allcaps> car <allcaps> -LRB- pa <allcaps> <smile> this a very nice well takeing care <number> k car never in the rain or snow paint , to . <repeat> <url>","1976 COUPE DEVILLE  SHOW CAR (PA): This a very nice well takeing care 30k car never in the rain or snow paint,to... http://t.co/qsIvUo1t"
687,NO,"sometimes its soft as a misty rain that gently touches my soul , it cools the fire that burns in me and i simply lose control .","sometimes its soft as a misty rain that gently touches my soul, it cools the fire that burns in me and i simply lose control."
688,NO,"this is the path of s warrior , obstacles under pressure . <repeat> the master squeezing things out of me . <repeat> holy wounding . <repeat> in the cross roads","This is the path of s warrior , obstacles under pressure..the Master squeezing things out of me....holy wounding....in the Cross roads"
689,NO,"guess he has had a pretty exhausting week , too . this whole sinus infection turning into an ear infection bus <url>","Guess he has had a pretty exhausting week, too. This whole sinus infection turning into an ear infection bus http://t.co/A55W619V"
690,YES,police seek two gunmen in fatal east memphis shooting : police found a man shot dead in east memphis shortly before . <repeat> <url>,Police seek two gunmen in fatal East Memphis shooting: Police found a man shot dead in East Memphis shortly before... http://t.co/QgnbxAWx
691,NO,road blocks do n't deter me . detours do n't discourage me . <hashtag> wordplay e <elong>,Road blocks don't deter me. Detours don't discourage me. #WordPlay eeeee
692,NO,been in the library for five hours . <repeat> smoke break . <repeat>,Been in the library for five hours.....smoke break..
693,YES,neomemphis news : police seek two gunmen in fatal east memphis shooting : police found a man shot dead in . <repeat> <url> <hashtag> memphis,NeoMemphis News: Police seek two gunmen in fatal East Memphis shooting: Police found a man shot dead in... http://t.co/BuZ4jnqJ #memphis
694,NO,"<url> over the past two decades , the number of truck accidents has increased by <number> % according to the fmcsa <allcaps> .","https://t.co/lHCzAhDv Over the past two decades, the number of truck accidents has increased by 20% according to the FMCSA."
695,NO,waitwaitwait <number> daym minute so all of sudden kush hit da scene bigdo n't nobody smoke reggie miller <hashtag> get the . <repeat> <url>,WaitWaitWait 1 Daym Minute So All Of Sudden Kush Hit Da Scene BigDon't Nobody Smoke Reggie Miller#Get The... http://t.co/iLdkhV0P
696,NO,<hashtag> rp <allcaps> <allcaps> police ass niggas call em blue lights ! my house looked like a crime scene yesterday <url>,#RP Police ass niggas call em blue lights ! My house looked like a crime scene yesterday http://t.co/Nr8AeQXE
697,NO,once <allcaps> again <allcaps> people <allcaps> when <allcaps> you <allcaps> unfriend <allcaps> me <allcaps> hit <allcaps> the <allcaps> block <allcaps> button <allcaps> . <repeat> that <allcaps> is <allcaps> all <allcaps> better <allcaps> yet <allcaps> don <allcaps> ' t so <allcaps> i can <allcaps> block <allcaps> you <allcaps> so <allcaps> i know <allcaps> you <allcaps> can <allcaps> ' t come <allcaps> back <allcaps>,ONCE AGAIN PEOPLE WHEN YOU UNFRIEND ME HIT THE BLOCK BUTTON....THAT IS ALL BETTER YET DON'T SO I CAN BLOCK YOU SO I KNOW YOU CAN'T COME BACK
698,NO,<number> police car 's popped out of nowhere ! we walked passed them ! black cop let the window down and said . <repeat> yall got any eggs on yall .,8 police car's popped out of nowhere! We walked passed them! Black cop let the window down and said.......Yall got any eggs on yall.
699,NO,so the police got out the car and searched us ! i said here ya go ! and my brother gave him the egg .,So the police got out the car and searched us! I said here ya go! And my brother gave him the egg.
700,NO,so i 'm inside the police car screaming jazmin -LRB- cousin -RRB- stop acting like you tough so we can go !,So I'm inside the police car screaming Jazmin (cousin) stop acting like you tough so we can go!
701,NO,gr <elong> . <repeat> i hate my car ! expensive repairs and still something new to break .,grrr...I hate my car ! Expensive repairs and still something new to break.
702,NO,if i smoked i would always have my own weed . <repeat> ian smoked in a long time,If i smoked i would always have my own weed......ian smoked in a long time
703,NO,<hashtag> memoriesiw <allcaps> ontforget yorgo burn down embassy . yorgo sent prison . yorgo burn down prison . yorgo college graduate . yorgo dissolve .,#MemoriesIWontForget Yorgo burn down embassy. Yorgo sent prison. Yorgo burn down prison. Yorgo college graduate. Yorgo dissolve.
704,NO,"-LSB- mfd <allcaps> alert -RSB- house-temple / kansas e <number> / <number> / <number> t <number> r <number> <number> s scene <number> swf <allcaps> fire thru roof , preconnect . fire undercontrol .","[MFD Alert] House-Temple/Kansas E10/20/29 T9 R2. 10s scene 1SWF fire thru roof, preconnect.  Fire undercontrol."
705,NO,when a heart breaks it do n't break even,When a heart breaks it don't break even
706,NO,"ford tells <number> escape , fusion owners to park cars because of engine fire risk . <url>","Ford tells 89,000 Escape, Fusion owners to park cars because of engine fire risk. https://t.co/5kCHQcg6"
707,NO,well guess ill try n get sum sleep since bae got drunk at the club and sleep # i cannt burn that head up tonite # lol nite nite tweets,Well guess ill try n get sum sleep since bae got drunk at the club and sleep # I cannt burn that head up tonite # lol nite nite tweets
708,NO,road closures and detours start as early as <number> a.m. this morning . find out high traffic areas in this race day guide : <url>,Road closures and detours start as early as 6:00 a.m. this morning. Find out high traffic areas in this Race Day Guide: http://t.co/NvyEnjdF
709,NO,reason <number> an accident results in a personal injury . <url>,Reason 77. An accident results in a personal injury. http://t.co/ZfPybT60
710,NO,<number> lincoln town car -LRB- byhalia -RRB- $ <number> <number> lincoln town car <number> miles $ <number> call <number> <url>,2003 Lincoln town car (Byhalia) $4800: 2003 Lincoln town car 142000 miles $4800 call 9016032349 http://t.co/OYmR9Rcu
711,NO,be prepared for traffic delays today for a good cause during the st. jude memphis marathon . road closures here : <url>,Be prepared for traffic delays today for a good cause during the St. Jude Memphis Marathon. Road closures here: http://t.co/LCI0d0m3
712,NO,"kobalt <allcaps> truck <allcaps> box <allcaps> -LRB- memphis -RRB- $ <number> for sale is a very well kept kobalt truck box . box is in great condition , and ha . <repeat> <url>","KOBALT TRUCK BOX (Memphis) $80: For sale is a very well kept kobalt truck box. box is in great condition, and ha... http://t.co/JAAjInQV"
713,NO,wondering about st. jude marathon road closures ? see janeen gordon 's st. jude marathon traffic map in this video : <url>,Wondering about St. Jude Marathon road closures? See Janeen Gordon's St. Jude Marathon Traffic Map in this video: http://t.co/LCI0d0m3
714,NO,stomach hurts . <repeat> and my back killing me from that car accident.but im good tho,Stomach hurts....And my back killing me from that car accident.But Im good tho
715,NO,it 's the car from the movie cars <allcaps> xd <allcaps> <url>,It's the car From the movie CARS XD http://t.co/IJOC0X9w
716,NO,"plus i 'm tryna sell my car , put down on another car , & drive off <allcaps> the lot in something new . <smile>","Plus I'm tryna sell my car, put down on another car, &drive OFF the lot in something new. :))"
717,NO,a <elong> : new e <number> gasoline may damage vehicles,AAA: New E15 gasoline may damage vehicles
718,NO,i wan na trade my car in but at the same time i do n't want a car note ? <repeat> again,I wanna trade my car in but at the same time I don't want a car note ?? again
719,NO,i want a new malibu or some . <repeat> i do n't need looks of the car but quality . iown want no pretty but raggedy ass car either,I want a new Malibu or some... I don't need looks of the car but quality. Iown want no Pretty but raggedy ass car either
720,NO,"off work today . guess i 'll get up and wash cars . too pretty outside to ride in a dirty car , even though i 'm not going anywhere .","Off work today. Guess I'll get up and wash cars. Too pretty outside to ride in a dirty car, even though I'm not going anywhere."
721,NO,i might just get a car note again this time . <repeat> if i do n't find something to buy . i just do n't love my car anymore ? <repeat>,I might just get a car note again this time.. If I don't find something to buy. I just don't love my car anymore ????
722,NO,report : a player and another person have been shot at the kansas city chiefs facility : jay glazer is reporting t . <repeat> <url>,Report: A Player And Another Person Have Been Shot At The Kansas City Chiefs Facility: Jay Glazer is reporting t... http://t.co/yl0NLntb
723,NO,john travolta says he helped heal car crash victim 's injury via scientology procedure : john travolta : spiritual . <repeat> <url>,John Travolta Says He Helped Heal Car Crash Victim's Injury Via Scientology Procedure: John Travolta: spiritual ... http://t.co/8IPi500n
724,NO,"ion smoke , but ion let folks smoke reggie in my vehicles !","Ion smoke, but ion let folks smoke reggie in my vehicles!"
