,tweet id, tweet, label,tweet_cleaned
6225,'326497801531973633',Texas Injury Attorney: West Fertilizer Plant Explosion http://t.co/2kaaBttwKU,on-topic,texas injury attorney : west fertilizer plant explosion <url>
6226,'324716103123210240',RT @911BUFF: TEXAS EXPLOSION: POLICE ARE EVACUATING RESIDENTS AFTER FERTILIZER PLANT EXPLOSION. BUILDING COLLAPSE REPORTED. KWTX http:// ...,on-topic,rt <allcaps> <user> : texas <allcaps> explosion <allcaps> : police <allcaps> are <allcaps> evacuating <allcaps> residents <allcaps> after <allcaps> fertilizer <allcaps> plant <allcaps> explosion <allcaps> . building <allcaps> collapse <allcaps> reported <allcaps> . kwtx <allcaps> http : / / . <repeat>
6227,'324880528656433152',RT @MillaJovovich: I want to send so many prayers out to the victims of the explosion in texas and to all the displaced families there t ...,on-topic,rt <allcaps> <user> : i want to send so many prayers out to the victims of the explosion in texas and to all the displaced families there t . <repeat>
6228,'324927946630504448',"RT @FOX4: WATCH LIVE: Gov. Perry speaks about fertilizer plant explosion in West, TX http://t.co/c0zq7GguTg",on-topic,"rt <allcaps> <user> : watch <allcaps> live <allcaps> : gov. perry speaks about fertilizer plant explosion in west , tx <allcaps> <url>"
6229,'324787366390820864',Oh my. An explosion now in Texas?,on-topic,oh my . an explosion now in texas ?
6230,'325500215564050432',14 bodies recovered after Texas blast: Two days after a massive fertilizer plant fire and explosion leveled pa... http://t.co/2gL2Aeym0k,on-topic,<number> bodies recovered after texas blast : two days after a massive fertilizer plant fire and explosion leveled pa . <repeat> <url>
6231,'324738022446870529',200 Injured in Texas Fertilizer Plant Explosion:  http://t.co/CbCiV3lS6L,on-topic,<number> injured in texas fertilizer plant explosion : <url>
6232,'324761104708411392',"Oh holy crap. Ok, everyone prey that the incident in West, Texas turns out alright. There's been a massive explosion at a fertilizer plant.",on-topic,"oh holy crap . ok , everyone prey that the incident in west , texas turns out alright . there 's been a massive explosion at a fertilizer plant ."
6233,'325237510689132545',@prsarahevans: Almost 300 people have offered their homes to the displaced in #WestTx. Share this with those in... http://t.co/esVqHfuvNv,on-topic,<user> : almost <number> people have offered their homes to the displaced in <hashtag> westtx . share this with those in . <repeat> <url>
6234,'324906436670930944',Now an explosion in Texas? Too many things happening all in the same week.. people are sick. #prayerstoeveryone,on-topic,now an explosion in texas ? too many things happening all in the same week . <repeat> people are sick . <hashtag> prayerstoeveryone
6235,'324909466313170944',It's unfortunate 2 devastating events have occurred days apart. Thoughts are with victims of both... #WestTX #BostonMarathon,on-topic,it 's unfortunate <number> devastating events have occurred days apart . thoughts are with victims of both . <repeat> <hashtag> westtx <allcaps> <hashtag> bostonmarathon
6236,'324876078441189376',"RT @gatewaypundit: UPDATE: 15 Dead in West, Texas Explosion Including 6 Firefighters  170 Injured (Video) http://t.co/kyiCRGTxpy via @g ...",on-topic,"rt <allcaps> <user> : update <allcaps> : <number> dead in west , texas explosion including <number> firefighters <number> injured -LRB- video -RRB- <url> via <user> . <repeat>"
6238,'324887874279440384',"#ExxonCares. Now that there was #backgroundchecks failure, #bostonbombs and Texas fertilizer explosion, can we go home. Will anyone notice",on-topic,"<hashtag> exxoncares . now that there was <hashtag> backgroundchecks failure , <hashtag> bostonbombs and texas fertilizer explosion , can we go home . will anyone notice"
6239,'324751567528017920',"I know it's late but check out the Texas explosion, makes me feel grateful to still be alive even at 25",on-topic,"i know it 's late but check out the texas explosion , makes me feel grateful to still be alive even at <number>"
6240,'324793142207455233',RT @IamLeoVictorino: After Boston bombing now it's Texas' Fertilizer Plant explosion. #prayfortexas,on-topic,rt <allcaps> <user> : after boston bombing now it 's texas ' fertilizer plant explosion . <hashtag> prayfortexas
6241,'325316881286311936',RT @respektor: All this tragedy... First Boston and now the horrible explosion in Texas... can't find enough space for all the sadness.. ...,on-topic,rt <allcaps> <user> : all this tragedy . <repeat> first boston and now the horrible explosion in texas . <repeat> ca n't find enough space for all the sadness . <repeat> . <repeat>
6242,'324755798246965250',RT @A_Landazuri18: That video of the explosion in Texas is crazy af!,on-topic,rt <allcaps> <user> : that video of the explosion in texas is crazy af !
6243,'325104379185213441',"CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas: http://t.co/61anz0MgWZ via @youtube",on-topic,"caught <allcaps> on <allcaps> camera <allcaps> : fertilizer plant explosion near waco , texas : <url> via <user>"
6244,'324718890158522368',RT @911BUFF: TEXAS EXPLOSION: ANOTHER CHEMICAL TANK ON FIRE AT FERTILIZER PLANT. POLICE URGING EVERYONE IN 30 MILE RADIUS TO EVACUATE NO ...,on-topic,rt <allcaps> <user> : texas <allcaps> explosion <allcaps> : another <allcaps> chemical <allcaps> tank <allcaps> on <allcaps> fire <allcaps> at <allcaps> fertilizer <allcaps> plant <allcaps> . police <allcaps> urging <allcaps> everyone <allcaps> in <allcaps> <number> mile <allcaps> radius <allcaps> to <allcaps> evacuate <allcaps> no <allcaps> . <repeat>
6245,'324744478374125569',"RT @TheOldCoach: The massive explosion that occurred at the West Chemical &amp; Fertilizer Plant in the town of West, TX caught on tape  ...",on-topic,"rt <allcaps> <user> : the massive explosion that occurred at the west chemical & fertilizer plant in the town of west , tx <allcaps> caught on tape . <repeat>"
6246,'325626566547746816',"RT @DrJimHamilton: A must read for every man, especially fathers, from @grcastleberry. The Explosion in West, Texas and Fatherhood http://t",on-topic,"rt <allcaps> <user> : a must read for every man , especially fathers , from <user> . the explosion in west , texas and fatherhood <url>"
6247,'325315110195314688',RT @cnalive: Knights of Columbus to help devastated #Texas town http://t.co/jjZn5c1Nq3 #Catholic #KofC #WestTX,off-topic,rt <allcaps> <user> : knights of columbus to help devastated <hashtag> texas town <url> <hashtag> catholic <hashtag> kofc <hashtag> westtx <allcaps>
6248,'324734873883525121',@AdamRichman Please spread word http://t.co/viu7yyTow2 Blood donating strongly needed all throughout central Texas.,on-topic,<user> please spread word <url> blood donating strongly needed all throughout central texas .
6249,'325426062559428609',"RT @sweetpeatexas: 14 confirmed dead and 60 still missing in the explosion in West, Texas.  Please remember them.  Their lives are...",on-topic,"rt <allcaps> <user> : <number> confirmed dead and <number> still missing in the explosion in west , texas . please remember them . their lives are . <repeat>"
6250,'324916754360967169',I liked a @YouTube video http://t.co/J7OisXcmen Massive Explosion in Texas #WestTX #prayfortexas,on-topic,i liked a <user> video <url> massive explosion in texas <hashtag> westtx <allcaps> <hashtag> prayfortexas
6253,'324902919612801024',"video of explosion in West, Texas with less than 3000 population. Town just North of Waco, Texas .. http://t.co/VSq55DXoXl via @YahooNews",on-topic,"video of explosion in west , texas with less than <number> population . town just north of waco , texas . <repeat> <url> via <user>"
6254,'324702358917500928',"RT @wsvn: RT @passantino: Photo: Reported image of fertilizer plant explosion in West, TX https://t.co/RpWCkDK0RR",on-topic,"rt <allcaps> <user> : rt <allcaps> <user> : photo : reported image of fertilizer plant explosion in west , tx <allcaps> <url>"
6256,'325738025256615937',"Two days after a massive fertilizer plant explosion leveled parts of a central Texas town and killed 14 people,... http://t.co/ftwvf3Ka8k",on-topic,"two days after a massive fertilizer plant explosion leveled parts of a central texas town and killed <number> people , . <repeat> <url>"
6257,'324706220449599488',"RT @Asher_Wolf: Photo of Waco, Texas explosion via @AndyBartee: http://t.co/K2rzV34eoi",on-topic,"rt <allcaps> <user> : photo of waco , texas explosion via <user> : <url>"
6258,'324745783909949440',RT @KFCBarstool: Just an absolutely massive explosion RT @YourAnonNews: WATCH: Recorded footage of the #WestExplosion: http://t.co/FGtgx ...,on-topic,rt <allcaps> <user> : just an absolutely massive explosion rt <allcaps> <user> : watch <allcaps> : recorded footage of the <hashtag> westexplosion : <url> . <repeat>
6259,'324741562745630721',RT @stoolpresidente: video of West Texas explosion. http://t.co/ZMvihBrf2j,on-topic,rt <allcaps> <user> : video of west texas explosion . <url>
6260,'324732504798023681',"RT @abc7newsBayArea: #BREAKING MT @GioBenitez @ABC has learned at least 200 people injured in West, TX explosion, 75-100 houses/business ...",on-topic,"rt <allcaps> <user> : <hashtag> breaking <allcaps> <allcaps> mt <allcaps> <user> <user> has learned at least <number> people injured in west , tx <allcaps> explosion , <number> <number> houses / business . <repeat>"
6262,'326558951896391681',"The Party of No flips to Yes when it comes to TX fertilizer plant explosion. http://t.co/MrwJoHZ9un @jasoninthehouse @SenMikeLee  You, too?",on-topic,"the party of no flips to yes when it comes to tx <allcaps> fertilizer plant explosion . <url> <user> <user> you , too ?"
6263,'324940744425078785',RT @JustinColeMoore: God bless the folks involved with the explosion in west Texas. Thoughts and prayers from my family to all those aff ...,on-topic,rt <allcaps> <user> : god bless the folks involved with the explosion in west texas . thoughts and prayers from my family to all those aff . <repeat>
6264,'324735726589706240',"RT @red_s0lo_cup: @YourAnonNews: CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas - #WestExplosion - http://t.co/zpsFA1wP5 ...",on-topic,"rt <allcaps> <user> : <user> : caught <allcaps> on <allcaps> camera <allcaps> : fertilizer plant explosion near waco , texas - <hashtag> westexplosion - <url> . <repeat>"
6265,'324805601232293888',RT @ChokeOnDaTweetz: The Only Reason The Explosion In Texas Happen Is Cause Goku And Vegeta Turned Super Saiyan 4,on-topic,rt <allcaps> <user> : the only reason the explosion in texas happen is cause goku and vegeta turned super saiyan <number>
6266,'325222722844098560',RT @Alwaysdreaminkk: @OuttaPocketLiv oh lord its gonna be a repeat of the texas explosion jk hunny ive been waiting for som1 to say they ...,on-topic,rt <allcaps> <user> : <user> oh lord its gon na be a repeat of the texas explosion jk hunny ive been waiting for som <number> to say they . <repeat>
6267,'324981846893027328',"RT @WSJ: Breaking: The mayor of West, Texas, said the death toll from a fertilizer-plant explosion could grow to 30 to 40.  http://t.co/ ...",on-topic,"rt <allcaps> <user> : breaking : the mayor of west , texas , said the death toll from a fertilizer-plant explosion could grow to <number> to <number> <url> / . <repeat>"
6269,'324731167993655297',RT @YourAnonNews: Seems like all of MSM is being silent about what is happening in #WestTX.,on-topic,rt <allcaps> <user> : seems like all of msm <allcaps> is being silent about what is happening in <hashtag> westtx <allcaps> .
6270,'325099100552957952',Bombs in Boston. Explosion in Texas. Shooter in MIT. All in 3 days in a row. #PrayForWest #prayforboston,on-topic,bombs in boston . explosion in texas . shooter in mit <allcaps> . all in <number> days in a row . <hashtag> prayforwest <hashtag> prayforboston
6271,'324733282338086912',"RT @Breaking911: NEW IMAGE OF EXPLOSION: New photo of fertilizer explosion in West, TX shows immense size from distance @passantino4m ht ...",on-topic,"rt <allcaps> <user> : new <allcaps> image <allcaps> of <allcaps> explosion <allcaps> : new photo of fertilizer explosion in west , tx <allcaps> shows immense size from distance <user> ht . <repeat>"
6272,'325211766017646593',"What a horrible week for US. Boston bombings, ricin letters, Texas plant explosion, MIT shooting, and now an officer dead in Boston.",on-topic,"what a horrible week for us <allcaps> . boston bombings , ricin letters , texas plant explosion , mit <allcaps> shooting , and now an officer dead in boston ."
6273,'325353611972444160',"RT @MaeveReston: 11 First Responders among the dead in plant explosion in West, Texas http://t.co/MjZ1qUh4Tr",on-topic,"rt <allcaps> <user> : <number> first responders among the dead in plant explosion in west , texas <url>"
6274,'327090138872160258',"RT @BW: Coming to terms with the devastation of West, Texas's fertilizer plant explosion | http://t.co/72SR7NvXTu #Stocks",on-topic,"rt <allcaps> <user> : coming to terms with the devastation of west , texas 's fertilizer plant explosion | <url> <hashtag> stocks"
6275,'324922017629491200',WATCH: Dramatic Footage of Fertilizer Plant Explosion Near Waco Texas http://t.co/aFN42KVPHB,on-topic,watch <allcaps> : dramatic footage of fertilizer plant explosion near waco texas <url>
6278,'327443756414558209',Obama to attend memorial for victims of Texas plant explosion http://t.co/qnG3sVXAVC,on-topic,obama to attend memorial for victims of texas plant explosion <url>
6279,'325714730704568321',RT @AustinAries: And lost in this tragedy is the TX explosion- of a plant who'd filed a lawsuit against Monsanto- who owns former Blackwate,on-topic,rt <allcaps> <user> : and lost in this tragedy is the tx <allcaps> explosion - of a plant who 'd filed a lawsuit against monsanto - who owns former blackwate
6280,'324749430282670080',"RT @EdNicoll_: @_Ryan_Webster_: First Jesus gets crucified, then the Black Out at the Superbowl, now this explosion in Texas. Wtfff m ...",on-topic,"rt <allcaps> <user> : <user> : first jesus gets crucified , then the black out at the superbowl , now this explosion in texas . wtf <elong> m . <repeat>"
6281,'324742737222041600',"RT @WeAreVII: Please join us in praying for all those affected in the explosion in West, TX tonight. #PrayForTexas",on-topic,"rt <allcaps> <user> : please join us in praying for all those affected in the explosion in west , tx <allcaps> tonight . <hashtag> prayfortexas"
6282,'324802030101209088',Horrible news of massive fertilizer plant explosion in West #Texas. Just saw footage on CNN. :(,on-topic,horrible news of massive fertilizer plant explosion in west <hashtag> texas . just saw footage on cnn <allcaps> . <sadface>
6283,'324739222210748417',RT @PatriotLemonade: 80 homes completely destroyed. Nothing left in a 5 block radius. It was like a Nuclear Bomb - Tommy Muska Mayor o ...,on-topic,rt <allcaps> <user> : <number> homes completely destroyed . nothing left in a <number> block radius . it was like a nuclear bomb - tommy muska mayor o . <repeat>
6284,'324734851209121793',"RT @NewsPerth: Disturbing. RT @ChannelZeroYT: Full amateur footage. CAUGHT ON CAMERA: Fertilizer Plant #Explosion Near #Waco, Texas: htt ...",on-topic,"rt <allcaps> <user> : disturbing . rt <allcaps> <user> : full amateur footage . caught <allcaps> on <allcaps> camera <allcaps> : fertilizer plant <hashtag> explosion near <hashtag> waco , texas : htt . <repeat>"
6285,'324925111331344384',"Like a war zone: Photos and video show devastating damage from West, Texas,explosion http://t.co/K6MMAAEAas via @TwitchyTeam",on-topic,"like a war zone : photos and video show devastating damage from west , texas , explosion <url> via <user>"
6286,'325086643658825728',"RT @Salon: Man crossed Boston Marathon finish line just as explosions went off, flew home and saw Texas fertilizer explosion http://t.co/8x",on-topic,"rt <allcaps> <user> : man crossed boston marathon finish line just as explosions went off , flew home and saw texas fertilizer explosion <url>"
6287,'324960999318900736',#WestTX  my prayers out all in West Texas,on-topic,<hashtag> westtx <allcaps> my prayers out all in west texas
6288,'324749206919200772',RT @KFCBarstool: The NY Post is probably reporting millions injured in the #WestExplosion,on-topic,rt <allcaps> <user> : the ny <allcaps> post is probably reporting millions injured in the <hashtag> westexplosion
6289,'325033075614547968',Dramatic VIDEO: Close-up footage of #Texas fertilizer plant explosion http://t.co/dIc2IrXMD9   #WestTX,on-topic,dramatic video <allcaps> : close-up footage of <hashtag> texas fertilizer plant explosion <url> <hashtag> westtx <allcaps>
6290,'324744819836608512',Agreed. --- @tess_frawley: I will never be able to unwatch the video of that explosion #WestTX,on-topic,agreed . -- <user> : i will never be able to unwatch the video of that explosion <hashtag> westtx <allcaps>
6291,'324731416158023681',RT @MadeNMiami305: Explosion in Texas... Damn what's next,on-topic,rt <allcaps> <user> : explosion in texas . <repeat> damn what 's next
6292,'324776751412674561',was there really an explosion in Texas ?,on-topic,was there really an explosion in texas ?
6293,'324746338925416448',"RT @nstockdale: Dad's video of blast is simply terrifying: CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas http://t.co/k ...",on-topic,"rt <allcaps> <user> : dad 's video of blast is simply terrifying : caught <allcaps> on <allcaps> camera <allcaps> : fertilizer plant explosion near waco , texas <url> . <repeat>"
6294,'324783858224607232',RT @YourAnonNews: DPS employees at the scene in #West are still unwilling to issue any official casualty reports. #WestExplosion,on-topic,rt <allcaps> <user> : dps <allcaps> employees at the scene in <hashtag> west are still unwilling to issue any official casualty reports . <hashtag> westexplosion
6295,'324735302029680641',RT @NewsBreaker: BREAKING: Stunning photo of apartment near explosion in #West Texas - @roncorning http://t.co/XoagVGF7o2,on-topic,rt <allcaps> <user> : breaking <allcaps> : stunning photo of apartment near explosion in <hashtag> west texas - <user> <url>
6297,'324970399433629696',"Video: Caught On Cell Phone: Fertilizer Plant Explosion Near Waco, Texas! (Little Girl Begs Father T http://t.co/UIyFyrJbls HOLY SHIT.",on-topic,"video : caught on cell phone : fertilizer plant explosion near waco , texas ! -LRB- little girl begs father t <url> holy <allcaps> shit <allcaps> ."
6298,'324927863948201985',CAUGHT ON CAMERA: Fertilizer plant explosion near Waco | KWKT Fox 44 | Central Texas http://t.co/K16qBl8kbV,on-topic,caught <allcaps> on <allcaps> camera <allcaps> : fertilizer plant explosion near waco | kwkt <allcaps> fox <number> | central texas <url>
6299,'324871795708665856',"RT @LiberalPhenom: West, Texas plant explosion presser. Where is Rick Perry?   http://t.co/DW2Obq1ydx via @NBCNews.com",on-topic,"rt <allcaps> <user> : west , texas plant explosion presser . where is rick perry ? <url> via <user> . com"
6300,'324775488021200896',"RT @BuzzFeedNews: Scene of devastation in West, Texas, after explosion tonight http://t.co/17uv5cV8pk (@passantino)",on-topic,"rt <allcaps> <user> : scene of devastation in west , texas , after explosion tonight <url> -LRB- <user> -RRB-"
6301,'324846036541665280',@SkyNews can you fuck off with the constant broadcasting of the Texas explosion!!,on-topic,<user> can you fuck off with the constant broadcasting of the texas explosion ! <repeat>
6302,'324743673940156416',"RT @mkelly007: Here is the initial dispatch audio of the explosion in West, TX at the fertilizer plant: https://t.co/eYKez4y5qA #westtx",on-topic,"rt <allcaps> <user> : here is the initial dispatch audio of the explosion in west , tx <allcaps> at the fertilizer plant : <url> <hashtag> westtx"
6303,'324922492957380608',"RT @MarisaMalone101: Explosions In Boston, Letter With Poison In It Sent To The President, Explosion In Texas.. Cool.",on-topic,"rt <allcaps> <user> : explosions in boston , letter with poison in it sent to the president , explosion in texas . <repeat> cool ."
6304,'324756382488342529',As if this week didn't already suck enough shit had to blow up again tonight. #bostonstrong #westexplosion,on-topic,as if this week did n't already suck enough shit had to blow up again tonight . <hashtag> bostonstrong <hashtag> westexplosion
6305,'324734228610838529',"RT @corimorri12: @FactsAboutTexas: Fist live video of the explosion in West, TX.  Absolutely terrifying: http://t.co/n4EcsltUqB my hea ...",on-topic,"rt <allcaps> <user> : <user> : fist live video of the explosion in west , tx <allcaps> . absolutely terrifying : <url> my hea . <repeat>"
6306,'325565909945184256',"US Christian News - Prayers and messages of support after Texas plant explosion: Pope Francis, The Salvation A... http://t.co/q2QppJneQU",on-topic,"us <allcaps> christian news - prayers and messages of support after texas plant explosion : pope francis , the salvation a . <repeat> <url>"
6307,'324700049441439745',"Huge explosion in West, Texas tonight. Please pray for everyone involved.",on-topic,"huge explosion in west , texas tonight . please pray for everyone involved ."
6308,'324849786337517568',RT @natalietejeda: RT @Pontifex: Please join me in praying for the victims of the explosion in Texas and their families.,on-topic,rt <allcaps> <user> : rt <allcaps> <user> : please join me in praying for the victims of the explosion in texas and their families .
6309,'324747546264215553',Deadly fertilizer plant blast levels homes in small Texas townhttp://t.co/bvIWx6PagQ,on-topic,deadly fertilizer plant blast levels homes in small texas town <url>
6310,'324989976842493953',RT @cnnbrk: Area around site of explosion at #Texas fertilizer plant remains very volatile due to ammonium nitrate. http://t.co/nZjqKJmIgt,on-topic,rt <allcaps> <user> : area around site of explosion at <hashtag> texas fertilizer plant remains very volatile due to ammonium nitrate . <url>
6311,'324752977564934144',"Nearly 70 dead, hundreds injured in Texas fertilizer plant explosion: Report: Some 60 to 70 people were killed... http://t.co/g798H3FqjU",on-topic,"nearly <number> dead , hundreds injured in texas fertilizer plant explosion : report : some <number> to <number> people were killed . <repeat> <url>"
6313,'325104718768664577',"So far this week boston bombing, texas explosion, two 14 year olds killed a homeless man, chicago sink holes and now a shooting at mit #fuck",on-topic,"so far this week boston bombing , texas explosion , two <number> year olds killed a homeless man , chicago sink holes and now a shooting at mit <hashtag> fuck"
6314,'324897636115161089',#News Texas Fertilizer Plant Explosion - Scenes From the Aftermathhttp://t.co/OLmfFMjtYx,on-topic,<hashtag> news texas fertilizer plant explosion - scenes from the aftermath <url>
6315,'324732029801484289',RT @PhillyFireNews: Fox 4 Dallas/Fort Worth are reporting from West Texas EMS Director 60-70 fatalities. YouTube video of the explosion  ...,on-topic,rt <allcaps> <user> : fox <number> dallas / fort worth are reporting from west texas ems <allcaps> director <number> <number> fatalities . youtube video of the explosion . <repeat>
6316,'324756503657603072',"RT @redcrossokc: As responders work throughout the night in #WestTX, @RedCrossDFW and @CenTexRedCross, will be there giving any assistan ...",on-topic,"rt <allcaps> <user> : as responders work throughout the night in <hashtag> westtx <allcaps> , <user> and <user> , will be there giving any assistan . <repeat>"
6318,'325085924511866881',"RT @cindyscioli: Texas Fertilizer Plant Explosion Kills 5 to 15 People, Sends 180 to Hospitals, Levels Homes - Yahoo! http://t.co/G6S4CF ...",on-topic,"rt <allcaps> <user> : texas fertilizer plant explosion kills <number> to <number> people , sends <number> to hospitals , levels homes - yahoo! <url> . <repeat>"
6319,'324748111329259521',"RT @BaylorAthletics: Saddened by news of explosion in West, Texas. Praying for our neighbors.",on-topic,"rt <allcaps> <user> : saddened by news of explosion in west , texas . praying for our neighbors ."
6321,'324992478488969216',Texas Plant Explosion: Search For Survivors: Rescue teams are searching the rubble of homes for survivors afte... http://t.co/4F6PuTxc68,on-topic,texas plant explosion : search for survivors : rescue teams are searching the rubble of homes for survivors afte . <repeat> <url>
6322,'325782667423543296',so first there's the Boston bombing... then there's the Texas explosion... and now people died from a big avalanche in Colorado...?,on-topic,so first there 's the boston bombing . <repeat> then there 's the texas explosion . <repeat> and now people died from a big avalanche in colorado ? <repeat>
6323,'324907601106202625',"RT @replouiegohmert: RT @texgov: For info on donation locations, shelter information, medical asst., how to donate blood &amp; more: htt ...",on-topic,"rt <allcaps> <user> : rt <allcaps> <user> : for info on donation locations , shelter information , medical asst. , how to donate blood & more : htt . <repeat>"
6324,'325416162752094208',Daily English News - Texas fertilizer plant explosion: Dozens believed kill... http://t.co/BdKenlNTo3 via http://t.co/OQeHDepplk,on-topic,daily english news - texas fertilizer plant explosion : dozens believed kill . <repeat> <url> via <url>
6325,'324748404884393985',"RT @kwtx: RT @jayfhicks: The Home Depot store in Bellmead will be open all night for those who need plywood, generators, etc. #westexplosion",on-topic,"rt <allcaps> <user> : rt <allcaps> <user> : the home depot store in bellmead will be open all night for those who need plywood , generators , etc. . <hashtag> westexplosion"
6326,'324883748409720835',"RT @RedCrossDFW: For those wishing to donate blood, pls make an appointment at http://t.co/SZZi5UGOEL. Thank you so much for wanting to  ...",on-topic,"rt <allcaps> <user> : for those wishing to donate blood , pls make an appointment at <url> . thank you so much for wanting to . <repeat>"
6327,'324846461193957377',Whatever happened to the values of humanity? Whatever happened to the fairness in equality? #WestTX :((( #prayforthepeople,on-topic,whatever happened to the values of humanity ? whatever happened to the fairness in equality ? <hashtag> westtx <allcaps> <sadface> <hashtag> prayforthepeople
6328,'324734482932436993',RT @AngelSalais1: @CODEINE_PAPI: @spann: TX fertilizer plant explosion caught on camera...  70 confirmed dead so far... http://t.co/RY ...,on-topic,rt <allcaps> <user> : <user> : <user> : tx <allcaps> fertilizer plant explosion caught on camera . <repeat> <number> confirmed dead so far . <repeat> <url> . <repeat>
6329,'324764676808404992',"RT @newscomauHQ: Heart-breaking image of a flattened apartment near the explosion in #West, Texas via @NewsBreaker http://t.co/u69UIs47Xn",on-topic,"rt <allcaps> <user> : heart-breaking image of a flattened apartment near the explosion in <hashtag> west , texas via <user> <url>"
6330,'324840005568716800',My thoughts and prayers go at to the victims of the #WestTX explosion and to the people living there. God bless you.,on-topic,my thoughts and prayers go at to the victims of the <hashtag> westtx <allcaps> explosion and to the people living there . god bless you .
6331,'324746151498764288',"Very sad to hear about the explosion in Waco, Texas. Praying for all the people injured and killed. May the angels and God watch over you.",on-topic,"very sad to hear about the explosion in waco , texas . praying for all the people injured and killed . may the angels and god watch over you ."
6332,'325298481239560192',"RT @ABC: #WestTX Fertilizer Plant Explosion Update: Mayor says 13 confirmed dead. 5 firefighters, 4 EMTs and 4 civilians.",on-topic,"rt <allcaps> <user> : <hashtag> westtx <allcaps> fertilizer plant explosion update : mayor says <number> confirmed dead . <number> firefighters , <number> emt <allcaps> s and <number> civilians ."
6333,'327604595415212032',@OpBBQRelief has served over 12000 meals thru Wednesday. Emotional day with memorial services and funerals. Prayers to #WestTX,on-topic,<user> has served over <number> meals thru wednesday . emotional day with memorial services and funerals . prayers to <hashtag> westtx <allcaps>
6334,'324776499578298369',"RT @CraigBowden2020: Pray for Waco first responders: Firefighters, Police, all who responded to initial fire before explosion &amp; all  ...",on-topic,"rt <allcaps> <user> : pray for waco first responders : firefighters , police , all who responded to initial fire before explosion & all . <repeat>"
6336,'324876831377461248',RT @leebrice: Keep #WestTX in your thoughts and prayers today!,on-topic,rt <allcaps> <user> : keep <hashtag> westtx <allcaps> in your thoughts and prayers today !
6337,'324724643237883904',"Prayers for West, TX. Absolutely awful explosion. Horrendous.",on-topic,"prayers for west , tx <allcaps> . absolutely awful explosion . horrendous ."
6338,'324735563183833088',RT @jaredbkeller: This video of the Texas fertilizer plant explosion is absolutely horrifying http://t.co/N4bwqcOval,on-topic,rt <allcaps> <user> : this video of the texas fertilizer plant explosion is absolutely horrifying <url>
6339,'325585281044582402',"I pray everyone is able to take a deep breath, brush themselves off &amp; move forward, stronger than ever.#MarathonBombing#Texas #Explosion",on-topic,"i pray everyone is able to take a deep breath , brush themselves off & move forward , stronger than ever . <hashtag> marathonbombing #texas <hashtag> explosion"
6340,'325347142778646529',As many as 7 Line of Duty Deaths in Texas fertilizer explosion/fire http://t.co/IHN0ZG39Gs,on-topic,as many as <number> line of duty deaths in texas fertilizer explosion / fire <url>
6341,'325082590870659073',Being sick this week just makes me more susceptible to the horror of the events in #Boston and #westtx   Prayers to all involved,on-topic,being sick this week just makes me more susceptible to the horror of the events in <hashtag> boston and <hashtag> westtx <elong> prayers to all involved
6342,'324720851423485952',RT @DenverChannel: Chopper video shows triage area on football field in TX. RT @merwin612: Huge explosion reported at fertilizer plant.  ...,on-topic,rt <allcaps> <user> : chopper video shows triage area on football field in tx <allcaps> . rt <allcaps> <user> : huge explosion reported at fertilizer plant . . <repeat>
6343,'324730737297346560',"RT @jaredbkeller: Mother of God RT @passantino: Raw HD video of massive explosion at West, TX fertilizer plant http://t.co/xm711KSiRp",on-topic,"rt <allcaps> <user> : mother of god rt <allcaps> <user> : raw hd <allcaps> video of massive explosion at west , tx <allcaps> fertilizer plant <url>"
6344,'324792398276341761',God!! What is happening now an explosion in Texas!! #PrayForTexas!!,on-topic,god ! <repeat> what is happening now an explosion in texas ! <repeat> <hashtag> prayfortexas ! <repeat>
6345,'324737604375437312',"Just getting home from shop and seeing about explosion at West,TX, so ! My thoughts and prayers going out to all impacted there!!!",on-topic,"just getting home from shop and seeing about explosion at west , tx <allcaps> , so ! my thoughts and prayers going out to all impacted there ! <repeat>"
6346,'324736806979526656',RT @RT_America: Mayor of Texas town has no official number on deaths/injuries but says factory was fully engulfed before explosion http: ...,on-topic,rt <allcaps> <user> : mayor of texas town has no official number on deaths / injuries but says factory was fully engulfed before explosion http : . <repeat>
6347,'324735783619657729',"@FactBoook: BREAKING NEWS: 70 people reported dead because of power plant explosion in Waco, Texas.",on-topic,"<user> : breaking <allcaps> news <allcaps> : <number> people reported dead because of power plant explosion in waco , texas ."
6349,'325687021844692992',RT @CDrakeFairTrade: 14 dead in West Texas due to worksite explosion-why do we spend more to stop terror than to stop on-the-job dangers,on-topic,rt <allcaps> <user> : <number> dead in west texas due to worksite explosion-why do we spend more to stop terror than to stop on-the-job dangers
6350,'325612918660014080',"Watch this shit. Texas Explosion: CAUGHT ON CAMERA Fertilizer Plant Explosion Near Waco, ...: http://t.co/rp7PwgseRt",on-topic,"watch this shit . texas explosion : caught <allcaps> on <allcaps> camera <allcaps> fertilizer plant explosion near waco , . <repeat> : <url>"
