,tweet id, tweet, label,tweet_cleaned
3806,'296379258249551873',You're the bee's knees but so am i,off-topic,you 're the bee 's knees but so am i
3807,'296910115200704512',@AdrianVanOyen Happy Birthday Adrian!! :') &lt;3 xo your an awesome guy and I wish you a greatest birthday!!,off-topic,<user> happy birthday adrian ! <repeat> <smile> < <number> xo your an awesome guy and i wish you a greatest birthday ! <repeat>
3808,'296217404730646528',@StalkingReedus @jolovesreedus @wwwbigbaldhead Nothing more I can do then: *sad lonesome sigh*,off-topic,<user> <user> <user> nothing more i can do then : * sad lonesome sigh *
3809,'295895850448723969',@James_Yammouni #JamesLovesJanoskianators  why do you hate me,off-topic,<user> <hashtag> jameslovesjanoskianators why do you hate me
3810,'295848425046548481',@carlymelissa_x ah ok. Well if he blocks Roar fans who used to slam GCU on twitter he's going to be a busy man!,off-topic,<user> ah ok . well if he blocks roar fans who used to slam gcu <allcaps> on twitter he 's going to be a busy man !
3811,'297265838988337152',#Year12 #2013 #Chill #Lazy #Crazy #school #Yeppoon @ yeppoon High School http://t.co/qc1qJfs9,off-topic,<hashtag> year <number> <hashtag> <number> <hashtag> chill <hashtag> lazy <hashtag> crazy <hashtag> school <hashtag> yeppoon @ yeppoon high school <url>
3812,'296194288268763136',Jesse and bisswa??? Keep your mouth shut. #MKR,off-topic,jesse and bisswa ? <repeat> keep your mouth shut . <hashtag> mkr <allcaps> <allcaps>
3813,'296781069120835584',@pottermore Snifflers are my favourite pet :3,off-topic,<user> snifflers are my favourite pet : <number>
3814,'296374263194218496',@annemoloney 'it's massive'. I doubt ill see him...bitch is going to regret the day he messed with me,off-topic,<user> ` it 's massive ' . i doubt ill see him . <repeat> bitch is going to regret the day he messed with me
3815,'295394690000355328',"Friends in SA, NZ or anywhere not QLD Pls stop posting such magnificent photos of ur day, it is torrential buzz kill rain here right now!!",off-topic,"friends in sa <allcaps> , nz <allcaps> or anywhere not qld <allcaps> pls stop posting such magnificent photos of ur day , it is torrential buzz kill rain here right now ! <repeat>"
3816,'295430774939848704',"I miss the good old days. Australia Day full of sun, a bbq, a whole gang of mofos starting with fermented then moving to smuggled, an ODI",off-topic,"i miss the good old days . australia day full of sun , a bbq , a whole gang of mofos starting with fermented then moving to smuggled , an odi <allcaps>"
3817,'297326538247008256',My facebook is now the weather forecast.,off-topic,my facebook is now the weather forecast .
3818,'295430047005802496',Chilling hot chocolate during the rain #yumyum #raining #eatingbeforeflood #nice @ Max Brenner Chocolate Bar http://t.co/BneeOaBI,off-topic,chilling hot chocolate during the rain <hashtag> yumyum <hashtag> raining <hashtag> eatingbeforeflood <hashtag> nice @ max brenner chocolate bar <url>
3819,'296425967780515840',Working beside Gloria Jeans is not going to be going for my waistline #morningtea #y @ Gloria Jean's Coffees http://t.co/tm0qlXSV,off-topic,working beside gloria jeans is not going to be going for my waistline <hashtag> morningtea <hashtag> y @ gloria jean 's coffees <url>
3820,'296395926539497472',@torutane power update feb1st date for reconnection FUCK THIS SHIT!!,off-topic,<user> power update feb <number> st date for reconnection fuck <allcaps> this <allcaps> shit <allcaps> ! <repeat>
3821,'296803060464877568',"@delan82 hey Mr. We were fine, garage got flooded but will dry out :) was camping through the Cyclone, it's seemed worse here though.",on-topic,"<user> hey mr. we were fine , garage got flooded but will dry out <smile> was camping through the cyclone , it 's seemed worse here though ."
3822,'295491616423161857',"We had power at this point, @andyrewww1 just made a cute Mexican dinner for everyone #family @ Gondwana Cave http://t.co/m7PkLCBx",off-topic,"we had power at this point , <user> just made a cute mexican dinner for everyone <hashtag> family @ gondwana cave <url>"
3823,'295388534473363456',These butterflies can mate up to 14 hours... That's a long time for the fem @ Australian Butterfly Sanctuary http://t.co/ERbRFjKn,off-topic,these butterflies can mate up to <number> hours . <repeat> that 's a long time for the fem @ australian butterfly sanctuary <url>
3824,'295650800808640513',Thinking of those in the floods in QLD. Can't believe the Lockyer Valley is under water again. #StaySafe,on-topic,thinking of those in the floods in qld <allcaps> . ca n't believe the lockyer valley is under water again . <hashtag> staysafe
3825,'295563648640880640',@thisisalicia_ not very bc no school either and haven't had it for 6 weeks,off-topic,<user> not very bc no school either and have n't had it for <number> weeks
3827,'296921683892264960',@example hi if it's no trouble could I please get a follow if not its ok ill try again another time :),off-topic,<user> hi if it 's no trouble could i please get a follow if not its ok ill try again another time <smile>
3828,'295706529749950465',Four Of The Finest Haute Couture Jewellery Collections http://t.co/FhVyBR3z,off-topic,four of the finest haute couture jewellery collections <url>
3829,'295427705669832706',@JoshhSHOTS you know what never closes no matter what the weather? Movie night on my bed. Party hard 24/7.,off-topic,<user> you know what never closes no matter what the weather ? movie night on my bed . party hard <number> / <number>
3830,'295510628603400192',@Q768 @Miss_Elle_88 @bradrowden indeed. It's pretty crazy up here!,off-topic,<user> <user> <user> indeed . it 's pretty crazy up here !
3831,'295431937613520896',"Road, garden and driveway officially flooded #bigwet",on-topic,"road , garden and driveway officially flooded <hashtag> bigwet"
3832,'297311808136556545',Listening to 90s Bowie and choofing on cubans like a bozz.,off-topic,listening to <number> s bowie and choofing on cubans like a bozz .
3833,'296085239439163392',@MsLaraBingle @work_out_life @nike @jeanicelie arghhhh 5 seconds after the long weekend....kill me now at the thought of that. Good luck : ),off-topic,<user> <user> <user> <user> argh <elong> <number> seconds after the long weekend . <repeat> kill me now at the thought of that . good luck : -RRB-
3834,'297345468416004099',@DorothySampson hopefully it's more interesting than marketing hahaha,off-topic,<user> hopefully it 's more interesting than marketing hahaha
3835,'297263075394977793',SBS2 now to see our boys @PeteLoft123 who placed 5th in the Individual Pusuit and @jkerro @LukeOckerby racing Track Nationals #tacknats,off-topic,sbs <allcaps> <number> now to see our boys <user> who placed <number> th in the individual pusuit and <user> <user> racing track nationals <hashtag> tacknats
3836,'297191572838178816',@Paula1_s I bet you are... I hope it gets fixed soon,off-topic,<user> i bet you are . <repeat> i hope it gets fixed soon
3837,'295842993867460609',"@manufeildel don't know what the spice girls were on about, looks pretty good",off-topic,"<user> do n't know what the spice girls were on about , looks pretty good"
3838,'296861451333812228',@CricketAus should select me to bat at first drop in The Ashes test squad. #MundineJudgements,off-topic,<user> should select me to bat at first drop in the ashes test squad . <hashtag> mundinejudgements
3839,'295867832485437440',tony hawks skate board ps3 $70.00 Upper Coomera http://t.co/SHxoTPjh,off-topic,tony hawks skate board ps <number> $ <number> upper coomera <url>
3840,'295421112668532736',@Serbrina_Reedy mum says your lizards is going to die :(,off-topic,<user> mum says your lizards is going to die <sadface>
3841,'295868068687659008',"@Samantha_jade well jeallllllll' after all this is done we are getting fucked up, love you baby gal",off-topic,"<user> well jeal <elong> ' after all this is done we are getting fucked up , love you baby gal"
3842,'297090085130747905',Friday 5pm is my favourite time of the week.,off-topic,friday <number> pm is my favourite time of the week .
3843,'295514117429686272',@GrandSlamGal Haha! I didn't mind it but thought the add useless. If they want to test their bras get Serena. Is that politically incorrect?,off-topic,<user> haha ! i did n't mind it but thought the add useless . if they want to test their bras get serena . is that politically incorrect ?
3844,'295402976477073408',Just another beautiful QLD day! http://t.co/nDAAtzrc,off-topic,just another beautiful qld <allcaps> day ! <url>
3845,'297328905524752384',@CiCiSimpsonXo @jwinno ohh that's awesome! Swap for a day? lol It's so hot here atm!,off-topic,<user> <user> ohh that 's awesome ! swap for a day ? lol it 's so hot here atm !
3846,'296251649473781760',@real_liam_payne ahhhh got a hangover and have school tomoro a follow will be like a hangover cure take my mind off it for good,off-topic,<user> ah <elong> got a hangover and have school tomoro a follow will be like a hangover cure take my mind off it for good
3847,'295891026126700544',#Brisbane #river #boats #Australia  @ Brisbane River Walk http://t.co/zKpSTkie,off-topic,<hashtag> brisbane <hashtag> river <hashtag> boats <hashtag> australia @ brisbane river walk <url>
3848,'295518418587758593',@kevosullivan07 not surprising the anagram of his name is aardvark,off-topic,<user> not surprising the anagram of his name is aardvark
3849,'295559484699447296',The tattoos. The hoodie. The necklace. The hair. IM SO DONE! http://t.co/diC3WYIe,off-topic,the tattoos . the hoodie . the necklace . the hair . im <allcaps> so <allcaps> done <allcaps> ! <url>
3850,'296237085038358528',Just saw the coffins downstairs and where they used to put the bodies..,off-topic,just saw the coffins downstairs and where they used to put the bodies . <repeat>
3851,'296832318071521280',Look at my gorgeous bub!! http://t.co/NBm2ATjc,off-topic,look at my gorgeous bub ! <repeat> <url>
3852,'295429412512493569',Phone is about to die. &amp;I gotta leave to go dinner with friends. #smh,off-topic,phone is about to die . & i got ta leave to go dinner with friends . <hashtag> smh
3853,'295466872437092353',When is this rain going to stop? My dogs need to go outside to poop. #noshitstainsontherug,on-topic,when is this rain going to stop ? my dogs need to go outside to poop . <hashtag> noshitstainsontherug
3854,'296592867349106690',@bottcider_ i ada je your whatsapp. &amp; tadi you terhantar text ka my number invite whatsapp. confused haha http://t.co/nkH8lt9n,off-topic,<user> i ada je your whatsapp . & tadi you terhantar text ka my number invite whatsapp . confused haha <url>
3855,'296182543986880512',@KissMeWillSinge no! Them haters wannabe though!,off-topic,<user> no ! them haters wannabe though !
3856,'295721539750481920',"@translink I understand storms wreak havoc but How difficult is it 2inform the public,stations are closed when ur staff on duty say its open",on-topic,"<user> i understand storms wreak havoc but how difficult is it <number> inform the public , stations are closed when ur staff on duty say its open"
3857,'295769177615122432',@EmmetcahillCT I am still in Maryborough. Stay safe that is all that matters. Brolga theatre surrounded by water http://t.co/ctehqiXz,off-topic,<user> i am still in maryborough . stay safe that is all that matters . brolga theatre surrounded by water <url>
3858,'295476434619736065',I want a fairy tale,off-topic,i want a fairy tale
3859,'296922782992846850',THOMAS &amp; FRIENDS  SODOR SMELTING YARD WITH OLIVER $20.00 Southport http://t.co/vYVd0xhR,off-topic,thomas <allcaps> & friends <allcaps> sodor <allcaps> smelting <allcaps> yard <allcaps> with <allcaps> oliver <allcaps> $ <number> southport <url>
3860,'296455478844723202',"Blue-tongued lizard, oh the joys of living in Australia  @ YWAM: The Go Centre http://t.co/vVejnEfu",off-topic,"blue-tongued lizard , oh the joys of living in australia @ ywam <allcaps> : the go centre <url>"
3861,'296966869733232642',Is it just me or is the ratio of cam girls 2 serial killers getting out of hand on  twitter.,off-topic,is it just me or is the ratio of cam girls <number> serial killers getting out of hand on twitter .
3862,'297164317642608641',@car_advice the original of course! Better accessories!,off-topic,<user> the original of course ! better accessories !
3864,'295498156207112192',Actually that's just people in general I guess but I'm sick of this place I can't wait to meet new people its going to be so great.,off-topic,actually that 's just people in general i guess but i 'm sick of this place i ca n't wait to meet new people its going to be so great .
3865,'295514470036418560',@mtc01 @7newsbrisbane @billmcdonald1 is a legend! Go to bed Mary!!!,off-topic,<user> <user> <user> is a legend ! go to bed mary ! <repeat>
3866,'295884607230996480',"To those in the UK you can donate towards my London Marathon challenge via your mobile, simply text LEEJ99 to 70070 and include the amount!",off-topic,"to those in the uk <allcaps> you can donate towards my london marathon challenge via your mobile , simply text leej <allcaps> <number> to <number> and include the amount !"
3867,'296962510496612353',I cannot wait for the day household appliances send you push notifications instead of incessant repeating beeps at the highest volume.,off-topic,i can not wait for the day household appliances send you push notifications instead of incessant repeating beeps at the highest volume .
3868,'295864120828391424',Dishes by candlelight for the second night running. :) http://t.co/gagTHOm7,on-topic,dishes by candlelight for the second night running . <smile> <url>
3870,'297319155462455296',@x_aznpersuasion @analisekhaleesi @helenalau09 @ericavictoria_x dont worry about nothing uce ;) got everything roght down to tour taxi lol,off-topic,<user> <user> <user> <user> dont worry about nothing uce <smile> got everything roght down to tour taxi lol
3871,'296116028864335872',"I'm at Qantas Terminal (Brisbane Airport, QLD) http://t.co/uelT1g5S",off-topic,"i 'm at qantas terminal -LRB- brisbane airport , qld <allcaps> -RRB- <url>"
3872,'297092038380359680',@cfycfy no. Just from my sweat.,off-topic,<user> no . just from my sweat .
3873,'297237143187759105',@StylingYou hehe no problem at all :-) Meant every word!,off-topic,<user> hehe no problem at all <smile> meant every word !
3874,'296611209950670849',Wow mundine was robbed! Was Beetson one of the judges?? (We know he hates aboriginal athletes who aren't good enuff to play rep footy),off-topic,wow mundine was robbed ! was beetson one of the judges ? <repeat> -LRB- we know he hates aboriginal athletes who are n't good enuff to play rep footy -RRB-
3875,'297165245527498753',"@jamescroft My rule is simple: If I can use it with one hand, its a phone. If I need two its a tablet.",off-topic,"<user> my rule is simple : if i can use it with one hand , its a phone . if i need two its a tablet ."
3876,'295781712745603072',Brisbane office closed tommorow. Team check email for details,on-topic,brisbane office closed tommorow . team check email for details
3877,'295908844142469120',@pushprmegan 40 degrees where I am today! Floods are all down the coast which thankfully I'm away from!,on-topic,<user> <number> degrees where i am today ! floods are all down the coast which thankfully i 'm away from !
3878,'295482333807652864',@uhfemergency: Anyone access to the Laidley High School Evacuation Centre and has baby formula for an infant of under 6 months @voicephoto,off-topic,<user> : anyone access to the laidley high school evacuation centre and has baby formula for an infant of under <number> months <user>
3879,'295757756995092481',Our wallabies are not impressed with the current weather conditions #BigWet http://t.co/6KHUDwB6,on-topic,our wallabies are not impressed with the current weather conditions <hashtag> bigwet <url>
3880,'295341967003484161',"Severe weather warnings for brisbane, cyclones, floods and strong winds",on-topic,"severe weather warnings for brisbane , cyclones , floods and strong winds"
3881,'296865567116247041',"@NicholasJFry Good shot, I'll admit.",off-topic,"<user> good shot , i 'll admit ."
3882,'296367872882638850',@travisjamesxxx I'll just have it with my morning cup of tea.,off-topic,<user> i 'll just have it with my morning cup of tea .
3883,'296164290300370944',#drenched after my #exercise of #boxing #planks #situps #skipping #and #legraises . #sweaty @ Dan Cox Studio http://t.co/LWO2yEDL,off-topic,<hashtag> drenched after my <hashtag> exercise of <hashtag> boxing <hashtag> planks <hashtag> situps <hashtag> skipping <hashtag> and <hashtag> legraises . <hashtag> sweaty @ dan cox studio <url>
3884,'296510642876198913',@nealjennings theres a few in Brisbane I think,off-topic,<user> theres a few in brisbane i think
3885,'295452162115399680',@karlstefanovic Here's a rescue from the Story Bridge today. #bigwet Someone decided to park themselves on the top http://t.co/Vjrgysqk,off-topic,<user> here 's a rescue from the story bridge today . <hashtag> bigwet someone decided to park themselves on the top <url>
3886,'296215894072381440',"@DZDEATHRAYS They look sick, dude.",off-topic,"<user> they look sick , dude ."
3887,'296615730772836352',@AyoCarmelo_ @KeriHilson I return the favor !!!!  Isn't that the way ?? Swallow every guy,off-topic,<user> <user> i return the favor ! <repeat> is n't that the way ? <repeat> swallow every guy
3888,'295866444699283458',@Caarlax yasss what date in may? #imoutforit aww did you! I miss the takeaways back home! Foods all healthy over here haha! Geezzz greazeeee,off-topic,<user> yas <elong> what date in may ? <hashtag> imoutforit aww did you ! i miss the takeaways back home ! foods all healthy over here haha ! geez <elong> greaze <elong>
3889,'296034475979190273',With all this rain I had flooded my town but my house is ok thank god all most got flooded,on-topic,with all this rain i had flooded my town but my house is ok thank god all most got flooded
3890,'296087339665608704',@mychonny http://t.co/QhqxjKKQ hey please check out my channel and like and subscribe,off-topic,<user> <url> hey please check out my channel and like and subscribe
3891,'295457268755992576',"Djokovic, YOU THE MAN! that was the most impressive save ! #AustralianOpen2013",off-topic,"djokovic , you <allcaps> the <allcaps> man <allcaps> ! that was the most impressive save ! <hashtag> australianopen <number>"
3892,'296761033232633857',TAKE ME AWAAAY (@ Aviation High) http://t.co/Intypfhf,off-topic,take <allcaps> me <allcaps> awaaay <allcaps> -LRB- @ aviation high -RRB- <url>
3893,'295860003028488193',Water now on the road #bigwet http://t.co/vcXApwFJ,on-topic,water now on the road <hashtag> bigwet <url>
3894,'297285168727728128',"GRAT TOW VEHICLE LAND ROVER V8 $6,500.00 http://t.co/GiS1kWCE",off-topic,grat <allcaps> tow <allcaps> vehicle <allcaps> land <allcaps> rover <allcaps> v <number> $ <number> <url>
3895,'296176669570506752',@manxozee thank you my best drunk tweet ever = ),off-topic,<user> thank you my best drunk tweet ever = -RRB-
3896,'295408125719236608',@cassietee_ you two girls go get dry and keep warm okay!,off-topic,<user> you two girls go get dry and keep warm okay !
3897,'296608702973235200',"Some villains are just unfair. Come on the evil scientists did their work, pay them, let them go home to their families and hobbies!!",off-topic,"some villains are just unfair . come on the evil scientists did their work , pay them , let them go home to their families and hobbies ! <repeat>"
3898,'295405867464015874',Aah! #petemurray - awesome night! @ Eatons Hill Hotel &amp; Function Centre http://t.co/BjVHtm2E,off-topic,aah ! <hashtag> petemurray - awesome night ! @ eatons hill hotel & function centre <url>
3899,'295520444608569345',"@GrandSlamGal Yes! Rafa for next year, and the rest of this one too!",off-topic,"<user> yes ! rafa for next year , and the rest of this one too !"
3900,'296732234000506880',YES and YES its wrong RT @CourtneyJG: Is it wrong to need a wine at 6:30am on a Thursday morning??,off-topic,yes <allcaps> and yes <allcaps> its wrong rt <allcaps> <user> : is it wrong to need a wine at <number> am on a thursday morning ? <repeat>
3901,'295690447697899520',He is going to kill you an then make you into a hat! Because that's what Australians do.,off-topic,he is going to kill you an then make you into a hat ! because that 's what australians do .
3902,'296108816800567297',Brisbane city botanic gardens closed until further notice due to extensive damage and cleanup required #bigwet #cleanup #bne,on-topic,brisbane city botanic gardens closed until further notice due to extensive damage and cleanup required <hashtag> bigwet <hashtag> cleanup <hashtag> bne
3903,'296271291864977409',"@EmilyRaadke RT @livesandlevels: going to do a twitter competition, if you could win anything from http://t.co/m7DrpH1B what would it be?",off-topic,"<user> rt <allcaps> <user> : going to do a twitter competition , if you could win anything from <url> what would it be ?"
3904,'295721645568577536',@frankiero would you rather go to Pop concert or a Country music festival?,off-topic,<user> would you rather go to pop concert or a country music festival ?
3905,'295991467401416704',"@arielwinter1 Happy 15th birthday, I am 15 soon xxxx have a good day xx",off-topic,"<user> happy <number> th birthday , i am <number> soon x <elong> have a good day xx"
3906,'296441610642800641',Wooden Dog Kennel Large Peaked Style $149.95 Carrara http://t.co/AR58Wo7e,off-topic,wooden dog kennel large peaked style $ <number> carrara <url>
3907,'296144474684395520',@YelpBrisbane good food ;-) seafood or maybe just a good restaurant. Was all set for Jellyfish- but they are shut due to QLD floods,off-topic,<user> good food <smile> seafood or maybe just a good restaurant . was all set for jellyfish - but they are shut due to qld <allcaps> floods
3908,'295480802840547330',Thinking I am over Facebook,off-topic,thinking i am over facebook
3909,'295595650253475840',@FatherWay yeah I thought I was nice,off-topic,<user> yeah i thought i was nice
3910,'295433910999998464',@YoureADirtyPig im still on the first one. beaus so sexual hahaha,off-topic,<user> im still on the first one . beaus so sexual hahaha
3911,'296577896070381570',Downs Office Supplies &amp; Equipment is tracking empty on the mtvan iPhone App.  http://t.co/xMrAl4gb,off-topic,downs office supplies & equipment is tracking empty on the mtvan iphone app . <url>
3912,'295439731351777280',The Queensland floods tho &lt;&lt;&lt;&lt;,on-topic,the queensland floods tho < < < <
3913,'296860934566187008',@dorothy_rk so once u find a cure can u please tell me,off-topic,<user> so once u find a cure can u please tell me
3914,'296224903206682624',"When the water finally came back on yesterday, this is what colour it was (this is from a flask we filled in case we lost water again).",on-topic,"when the water finally came back on yesterday , this is what colour it was -LRB- this is from a flask we filled in case we lost water again -RRB- ."
3915,'296008133158006785',"Our first days....1st day of new job, 1st day of high school #newjob #highschool #love #newbeg @ Morningside http://t.co/Sr2tFXO4",off-topic,"our first days <number> st day of new job , <number> st day of high school <hashtag> newjob <hashtag> highschool <hashtag> love <hashtag> newbeg @ morningside <url>"
3916,'297205829730447360',#FF #FollowFriday the most incredible and the most beautiful person I know @PrinceJayHitch - I love you babe!,off-topic,<hashtag> ff <allcaps> <allcaps> <hashtag> followfriday the most incredible and the most beautiful person i know <user> - i love you babe !
3917,'295442310727073793',@ErikVeland non specific - like anything run by someone who treats tax payers as an ongoing bank we now need to return to profitability,off-topic,<user> non specific - like anything run by someone who treats tax payers as an ongoing bank we now need to return to profitability
3918,'296551997925097472',@iusebiro if we don't listen to it together in winter I will contract cancer I can just feel it,off-topic,<user> if we do n't listen to it together in winter i will contract cancer i can just feel it
3919,'295533632154648577',Bordello Black &amp; White Patent Platforms Size 8 $70.00 Runaway Bay http://t.co/nmzDMS68,off-topic,bordello black & white patent platforms size <number> $ <number> runaway bay <url>
3920,'296856677582532608',@trainlined maybe driver really wanted hogs breath,off-topic,<user> maybe driver really wanted hogs breath
3921,'297059832958177280',No longer share an age with harry :'( this sucks,off-topic,no longer share an age with harry <sadface> this sucks
3922,'296531525082701824',"@georgia_riot yeah they should. I've spoken to some people at fbr, they haven't been given any info yet though :l .. Its a bit late notice.",off-topic,"<user> yeah they should . i 've spoken to some people at fbr , they have n't been given any info yet though <neutralface> . <repeat> its a bit late notice ."
3923,'295386014132879360',7th birthday cake. We might need to get on board. #shipahoy #bigwet #theark  @ Ashgrove http://t.co/lNLFsEEy,off-topic,<number> th birthday cake . we might need to get on board . <hashtag> shipahoy <hashtag> bigwet <hashtag> theark @ ashgrove <url>
3924,'296966047288938496',@JUST_THE_NORMS hmm.... I'll let everyone that went to my school answer that. #laughing,off-topic,<user> hmm . <repeat> i 'll let everyone that went to my school answer that . <hashtag> laughing
3925,'296828476563021826',@StuartCalimport what are you referring to? Habits of leaders?,off-topic,<user> what are you referring to ? habits of leaders ?
3926,'296367996761423872',"@Polynyc34 @KTheRebelWhore @SexFactsOfLife Poly who are you to call me a loser??? #notnice your 1st tweet to me &amp; U insult me, shoo fly!",off-topic,"<user> <user> <user> poly who are you to call me a loser ? <repeat> <hashtag> notnice your <number> st tweet to me & u insult me , shoo fly !"
3927,'296532976496410624',@So_Pixelated will you be back from t bar in town???,off-topic,<user> will you be back from t bar in town ? <repeat>
3928,'295891760197038080',@OptaJim: 0 - @Scotlandteam did not miss a tackle against England in the 2012 #6Nations and forced the Red Rose to miss 14. Mettle. #fb,off-topic,<user> : <number> - <user> did not miss a tackle against england in the <number> <hashtag> <number> nations and forced the red rose to miss <number> mettle . <hashtag> fb
3929,'295378568236638208',@heybriannamay who said that anyway?,off-topic,<user> who said that anyway ?
3930,'296983181905764353',Professional seeks town house to share. $230.00 Tugun http://t.co/whgnz8Xh,off-topic,professional seeks town house to share . $ <number> tugun <url>
3931,'295999079144644608',Who's going to run the country now?  @abcnews: Iran says it's successfully sent a monkey into space http://t.co/CpX8uWRc,off-topic,who 's going to run the country now ? <user> : iran says it 's successfully sent a monkey into space <url>
3932,'296933629416849408',@IGetItDon3 lol damn strait were cool lol. Aw ur bored? Did u get in with tha cool crowd and d/lded kik yet?,off-topic,<user> lol damn strait were cool lol . aw ur bored ? did u get in with tha cool crowd and d / lded kik yet ?
3933,'296220518191878144',@AmandaAbate What does our water problem look like in the Southeast as the feeds in America want to know? Thank you young Lady.,off-topic,<user> what does our water problem look like in the southeast as the feeds in america want to know ? thank you young lady .
3934,'295868241442648065',@wwos9 why isn't this live in nth qld? Disgraceful abducted get rid of brayshaw no credibility !!! #cricket9,off-topic,<user> why is n't this live in nth qld ? disgraceful abducted get rid of brayshaw no credibility ! <repeat> <hashtag> cricket <number>
3935,'296226095936704512',It's 9:58 pm in Brisbane Australia please @real_liam_payne follow me it will be a fantastic wake up surprise please thanks babe :D,off-topic,it 's <number> pm in brisbane australia please <user> follow me it will be a fantastic wake up surprise please thanks babe <smile>
3936,'295345341073608704',I AM NOT OKAY WITH THIS,off-topic,i am <allcaps> not <allcaps> okay <allcaps> with <allcaps> this <allcaps>
3937,'296366431019347969',@leosoup First question: Other than a need to feed your enormous ego: What else qualifies you to be President of the United States?,off-topic,<user> first question : other than a need to feed your enormous ego : what else qualifies you to be president of the united states ?
3938,'297294880676384768',@AussieShiela I love the one who didnt realise you need to peel the banana BEFORE using it!,off-topic,<user> i love the one who didnt realise you need to peel the banana before <allcaps> using it !
3939,'296769334687182849',"He is the potter, you are the clay!",off-topic,"he is the potter , you are the clay !"
3940,'295360583681847296',"About to get wet, very wet. #besttimetoplant @ chez moi http://t.co/rWyKp4Ln",off-topic,"about to get wet , very wet . <hashtag> besttimetoplant @ chez moi <url>"
3941,'295446983374692352',Outside to bail the dinghy very very soon :-(,on-topic,outside to bail the dinghy very very soon <sadface>
3942,'295397066946011137',When you guy go into that test and you have no idea what to do like last time don't complain to me~Moony,off-topic,when you guy go into that test and you have no idea what to do like last time do n't complain to me ~ moony
3943,'296479865434173440',"Davit System for Piled Pontoon - Stainless Steel - Custom Made $1,500.00 Runaway Bay http://t.co/00PciLX4",off-topic,davit system for piled pontoon - stainless steel - custom made $ <number> runaway bay <url>
3944,'296349737563607040',Two 3 day passes secured for @coachella wknd 1. Barons on the road!  #booyaa #coachella #rangas http://t.co/zX9Fyovu,off-topic,two <number> day passes secured for <user> wknd <number> barons on the road ! <hashtag> booyaa <hashtag> coachella <hashtag> rangas <url>
3945,'297268003215650816',"@KittenOmelette THE BREAD YOU IDIOT, ZOOM IN ON THE BREAD. true story, 0/10.",off-topic,"<user> the <allcaps> bread <allcaps> you <allcaps> idiot <allcaps> , zoom <allcaps> in <allcaps> on <allcaps> the <allcaps> bread <allcaps> . true story , <number> / <number>"
3946,'295734561806110720',@Clinton82 I don't think so either. It would be a shock if it happened. I'd only want to see it happen to see the butthurt on twitter.,off-topic,<user> i do n't think so either . it would be a shock if it happened . i 'd only want to see it happen to see the butthurt on twitter .
3947,'296090300462551040',looking for some quick cash in hand work! Surfers Paradise http://t.co/Zp2cu9DL,off-topic,looking for some quick cash in hand work ! surfers paradise <url>
3948,'297286794582560768',"@FaizDalik BNE is okay, :) our house got affected sikit je, so all good. oh &amp; igt my chicken pox? it was an allergy infection ==' haha",off-topic,"<user> bne <allcaps> is okay , <smile> our house got affected sikit je , so all good . oh & igt my chicken pox ? it was an allergy infection == ' haha"
3949,'296241370375536640',My previous retweet in no way pardons the actions of Snodgrass leaving LUFC #LeedsUnitedFC,off-topic,my previous retweet in no way pardons the actions of snodgrass leaving lufc <allcaps> <hashtag> leedsunitedfc <allcaps>
3950,'296195168439255040',"I'm at Queensland Tennis Centre (Tennyson, QLD) http://t.co/nFGg9rX3",off-topic,"i 'm at queensland tennis centre -LRB- tennyson , qld <allcaps> -RRB- <url>"
3951,'296495027914416129',#MyLifeIn5Words eat sleep janoskians ariana friends :),off-topic,<hashtag> mylifein <number> words eat sleep janoskians ariana friends <smile>
3952,'296916645916598272',Cha Ching!! Standardised testing is the death of learning! If u care about kids dont buy this trash! @pnaplan http://t.co/CGnknZaG,off-topic,cha ching ! <repeat> standardised testing is the death of learning ! if u care about kids dont buy this trash ! <user> <url>
3953,'296198365044166657',@andrew_urry and I'll bet you had it all on track when you were my age.,off-topic,<user> and i 'll bet you had it all on track when you were my age .
3954,'296758071189983232',@ProudRed85 we'd look like a joke using that pitch for a Champions League game against Real Madrid.,off-topic,<user> we 'd look like a joke using that pitch for a champions league game against real madrid .
3955,'297286972010024960',"Cant believe this was taken only 10 years ago! Myself, aged 6, grade 1 at Milton State School. It's hard http://t.co/LasdGxN4",off-topic,"cant believe this was taken only <number> years ago ! myself , aged <number> grade <number> at milton state school . it 's hard <url>"
3956,'297490000038211584',Couldn't find pants after monique_dean spilled an entire goon punch on me.  #deadstagram #mess @ http://t.co/JVvd9eXR,off-topic,could n't find pants after monique_dean spilled an entire goon punch on me . <hashtag> deadstagram <hashtag> mess @ <url>
3957,'296946489228398592',Unless you're trying to get drunk as fuck,off-topic,unless you 're trying to get drunk as fuck
3958,'295534254367064065',I hope tomorrow will be better.,off-topic,i hope tomorrow will be better .
3959,'296734662192156672',"@AlisonJolies: How to Be Happier at Work: 3 Tips http://t.co/QZKOaSPs I do like this turning up as a reminder, we all forget sometimes..",off-topic,"<user> : how to be happier at work : <number> tips <url> i do like this turning up as a reminder , we all forget sometimes . <repeat>"
3960,'295509999562665985',@BeachKidsRock omg your brave! I wouldn't have the guts to even step out of the house haha,off-topic,<user> omg your brave ! i would n't have the guts to even step out of the house haha
3961,'296417701822341120',What the actual shit late again to class on second day LOOL fuck,off-topic,what the actual shit late again to class on second day lool <allcaps> fuck
